# hostname;interval;timestamp;DEV;tps;rkB/s;wkB/s;dkB/s;areq-sz;aqu-sz;await;%util
lithium;60;1682723135;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
lithium;60;1682723195;vda;6425.02;6488.47;108206.00;0.00;17.85;8.78;1.30;85.15
lithium;60;1682723195;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
lithium;60;1682723195;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
lithium;60;1682723195;vda3;6425.20;6488.47;108207.73;0.00;17.85;8.34;1.30;85.15
lithium;60;1682723195;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
lithium;60;1682723255;vda;6090.25;1046.13;110131.33;0.00;18.25;9.12;1.43;83.67
lithium;60;1682723255;vda1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
lithium;60;1682723255;vda2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
lithium;60;1682723255;vda3;6090.07;1046.13;110129.60;0.00;18.26;8.70;1.43;83.67
lithium;60;1682723255;zram0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
