ctime,relid,schemaname,relname,heap_blks_read,heap_blks_hit,idx_blks_read,idx_blks_hit,toast_blks_read,toast_blks_hit,tidx_blks_read,tidx_blks_hit,relid,schemaname,relname,seq_scan,last_seq_scan,seq_tup_read,idx_scan,last_idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_tup_newpage_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
1707242047.048326,14110,pg_toast,pg_toast_14107,0,0,1,0,,,,,14110,pg_toast,pg_toast_14107,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.160182-06,,,,1,0,0,0
1707242047.048326,14107,information_schema,sql_implementation_info,5,4,,,0,0,1,0,14107,information_schema,sql_implementation_info,0,,0,,,,0,0,0,0,0,12,0,0,0,2024-01-16 18:19:09.15919-06,,2024-01-16 18:19:09.1604-06,,1,0,1,0
1707242047.048326,14115,pg_toast,pg_toast_14112,0,0,1,0,,,,,14115,pg_toast,pg_toast_14112,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.268281-06,,,,1,0,0,0
1707242047.048326,14112,information_schema,sql_parts,5,4,,,0,0,1,0,14112,information_schema,sql_parts,0,,0,,,,0,0,0,0,0,11,0,0,0,2024-01-16 18:19:09.209418-06,,2024-01-16 18:19:09.268684-06,,1,0,1,0
1707242047.048326,14105,pg_toast,pg_toast_14102,0,0,1,0,,,,,14105,pg_toast,pg_toast_14102,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:07.075342-06,,,,1,0,0,0
1707242047.048326,14120,pg_toast,pg_toast_14117,0,0,1,0,,,,,14120,pg_toast,pg_toast_14117,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.290494-06,,,,1,0,0,0
1707242047.048326,14117,information_schema,sql_sizing,5,4,,,0,0,1,0,14117,information_schema,sql_sizing,0,,0,,,,0,0,0,0,0,23,0,0,0,2024-01-16 18:19:09.289388-06,,2024-01-16 18:19:09.290844-06,,1,0,1,0
1707242047.048326,24661,pg_toast,pg_toast_24653,0,0,1,0,,,,,24661,pg_toast,pg_toast_24653,2,2024-01-16 17:37:24.968578-06,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:03:14.769574-06,,,,1,0,0,0
1707242047.048326,24629,pg_toast,pg_toast_24626,0,0,1,0,,,,,24629,pg_toast,pg_toast_24626,2,2024-01-16 17:22:33.663614-06,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.404025-06,,,,1,0,0,0
1707242047.048326,24634,pg_toast,pg_toast_24631,0,0,1,0,,,,,24634,pg_toast,pg_toast_24631,2,2024-01-16 17:33:08.147371-06,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:03:15.499441-06,,,,1,0,0,0
1707242047.048326,24605,public,customer_taxrate,347,4494,1199,33163,,,,,24605,public,customer_taxrate,4,2024-01-16 18:27:37.643948-06,40000,1867,2024-02-06 11:54:07.02955-06,1115,10000,180,0,0,167,10000,180,38,0,2024-01-16 18:19:05.882461-06,2024-01-16 17:23:28.559456-06,2024-01-16 18:19:05.954503-06,2024-01-16 17:23:28.811327-06,1,1,1,1
1707242047.048326,24673,public,trade_type,27,20588,46,1561,,,,,24673,public,trade_type,15294,2024-02-06 11:53:41.130219-06,46757,1238,2024-02-06 11:52:49.283783-06,0,5,0,0,0,0,5,0,0,0,2024-01-16 18:19:09.327615-06,,2024-01-16 18:19:09.327989-06,,1,0,1,0
1707242047.048326,24636,public,charge,13,1325,18,84,0,0,1,0,24636,public,charge,1329,2024-02-06 11:53:18.850513-06,9828,0,,0,15,0,0,0,0,15,0,0,0,2024-01-16 18:19:09.346037-06,,2024-01-16 18:19:09.349641-06,,1,0,1,0
1707242047.048326,24723,public,status_type,27,21692,33,1026,,,,,24723,public,status_type,9214,2024-02-06 11:53:41.130219-06,30134,788,2024-02-06 11:41:44.64379-06,0,5,0,0,0,0,5,0,0,0,2024-01-16 18:19:09.400047-06,,2024-01-16 18:19:09.400368-06,,1,0,1,0
1707242047.048326,24626,public,broker,52,11016,46,728,0,0,1,0,24626,public,broker,6188,2024-02-06 11:53:41.130219-06,206701,408,2024-02-06 11:29:24.083867-06,400,50,1170,0,1170,0,50,42,10,0,2024-01-16 18:19:09.403549-06,,2024-01-16 18:19:09.404247-06,2024-02-06 11:48:44.730529-06,1,0,1,19
1707242047.048326,24704,public,news_item,2161,10603,729,9680,47,449067,6,415420,24704,public,news_item,1,2024-01-16 17:37:27.173863-06,5000,4766,2024-02-06 11:52:49.283783-06,4372,5000,173,0,8,165,5000,166,37,0,2024-01-16 18:19:01.918815-06,2024-01-16 17:25:17.481496-06,2024-01-16 18:19:03.576334-06,2024-01-16 17:25:18.025977-06,1,1,1,1
1707242047.048326,24709,public,news_xref,45,3177,585,23859,,,,,24709,public,news_xref,3,2024-01-16 17:37:28.152821-06,15000,2845,2024-02-06 11:52:49.283783-06,0,5000,0,0,0,0,5000,0,0,0,2024-01-16 18:19:06.731277-06,2024-01-16 17:23:28.057926-06,2024-01-16 18:19:06.773332-06,2024-01-16 17:23:28.25514-06,1,1,1,1
1707242047.048326,24712,public,sector,14,2991,29,3122,,,,,24712,public,sector,32,2024-02-06 11:28:19.123992-06,384,2964,2024-02-06 11:53:41.130219-06,2964,12,0,0,0,0,12,0,0,0,2024-01-16 18:19:09.431191-06,,2024-01-16 18:19:09.431517-06,,1,0,1,0
1707242047.048326,24696,public,industry,27,5730,36,4081,,,,,24696,public,industry,2054,2024-02-06 11:52:49.283783-06,121328,3692,2024-02-06 11:53:41.130219-06,3172,102,0,0,0,0,102,0,0,0,2024-01-16 18:19:09.483429-06,,2024-01-16 18:19:09.484345-06,2024-01-16 17:23:35.089088-06,1,0,1,1
1707242047.048326,24730,public,zip_code,1717,3641,1339,8198,,,,,24730,public,zip_code,3,2024-01-16 18:27:37.506516-06,44223,4696,2024-02-06 11:52:49.283783-06,3646,14741,0,0,0,0,14741,0,0,0,2024-01-16 18:19:04.51434-06,2024-01-16 17:23:25.326578-06,2024-01-16 18:19:04.69331-06,2024-01-16 17:23:25.632683-06,1,1,1,1
1707242047.048326,24720,public,address,1393,4834,576,9508,,,,,24720,public,address,2,2024-01-16 17:37:27.599549-06,15008,4659,2024-02-06 11:52:49.283783-06,7644,7504,202,0,163,39,7504,70,55,0,2024-01-16 18:19:04.971012-06,2024-01-16 17:23:26.459379-06,2024-01-16 18:19:05.293559-06,2024-01-16 17:23:27.247726-06,1,1,1,1
1707242047.048326,24679,public,company_competitor,82,2178,1410,2401,,,,,24679,public,company_competitor,5,2024-01-16 18:27:38.108333-06,37500,1822,2024-02-06 11:52:49.283783-06,0,7500,0,0,0,0,7500,0,0,0,2024-01-16 18:19:05.998549-06,2024-01-16 17:23:35.29933-06,2024-01-16 18:19:06.084357-06,2024-01-16 17:23:35.331788-06,1,1,1,1
1707242047.048326,24687,public,exchange,31,8360,41,1310,,,,,24687,public,exchange,4561,2024-02-06 11:53:41.130219-06,15697,886,2024-02-06 11:30:19.250856-06,818,4,704,0,704,0,4,12,44,0,2024-01-16 18:19:09.486489-06,,2024-01-16 18:19:09.486656-06,2024-02-05 17:32:04.994123-06,1,0,1,2
1707242047.048326,24676,public,company,4786,31381,629,31492,,,,,24676,public,company,184,2024-02-06 11:35:18.924288-06,460000,14662,2024-02-06 11:53:41.130219-06,110573,2500,197,0,159,38,2500,41,51,0,2024-01-16 18:19:04.71861-06,2024-01-16 17:23:27.768226-06,2024-01-16 18:19:04.929279-06,2024-01-16 17:23:27.949118-06,1,1,1,1
1707242047.048326,24642,public,commission_rate,23,5774,27,2625,,,,,24642,public,commission_rate,4,2024-01-16 18:27:37.33976-06,960,2499,2024-02-06 11:53:18.850513-06,44436,240,0,0,0,0,240,0,0,0,2024-01-16 18:19:08.330204-06,,2024-01-16 18:19:08.331173-06,2024-01-16 17:23:29.343845-06,1,0,1,1
1707242047.048326,24600,public,customer_account,5745,16085,4371,21820,0,0,1,0,24600,public,customer_account,3,2024-01-16 17:37:27.755448-06,75000,11596,2024-02-06 11:53:41.130219-06,69881,25000,1082,0,725,357,25000,410,1055,0,2024-01-16 18:19:00.718744-06,2024-01-16 17:23:31.9015-06,2024-01-16 18:19:01.804048-06,2024-01-16 17:23:32.528444-06,1,1,1,1
1707242047.048326,24597,public,customer,4627,5581,1305,17939,,,,,24597,public,customer,4,2024-01-16 17:37:28.076616-06,20000,8539,2024-02-06 11:53:41.130219-06,8181,5000,188,0,152,36,5000,36,44,0,2024-01-16 18:19:03.697664-06,2024-01-16 17:23:18.849546-06,2024-01-16 18:19:04.215945-06,2024-01-16 17:23:19.44937-06,1,1,1,1
1707242047.048326,24690,public,financial,3252,26909,2225,10169,0,0,1,0,24690,public,financial,1,2024-01-16 17:37:27.501839-06,50000,2172,2024-02-06 11:52:49.283783-06,43400,50000,3480,0,0,3480,50000,3480,740,0,2024-01-16 18:18:57.648606-06,2024-01-16 17:23:29.914008-06,2024-01-16 18:18:59.4398-06,2024-01-16 17:23:31.249086-06,1,1,1,1
1707242047.048326,24623,public,watch_list,1093,3202,968,8096,,,,,24623,public,watch_list,5,2024-01-16 18:27:39.914816-06,25000,3861,2024-02-06 11:53:37.533413-06,2069,5000,0,0,0,0,5000,0,0,0,2024-01-16 18:19:06.615575-06,2024-01-16 17:23:25.994423-06,2024-01-16 18:19:06.622244-06,2024-01-16 17:23:26.208339-06,1,1,1,1
1707242047.048326,24594,public,account_permission,807,3100,283,1716,,,,,24594,public,account_permission,3,2024-01-16 18:27:37.982201-06,106701,571,2024-02-06 11:53:18.850513-06,891,35567,149,0,0,149,35567,149,0,0,2024-01-16 18:18:59.502045-06,2024-01-16 17:23:24.339305-06,2024-01-16 18:19:00.591391-06,2024-01-16 17:23:24.983232-06,1,1,1,1
1707242047.048326,24699,public,last_trade,439,2238423,163,218461,0,0,1,0,24699,public,last_trade,139236,2024-02-06 11:53:37.533413-06,237973754,108783,2024-02-06 11:53:36.556564-06,108741,3425,2140,0,1976,164,3425,163,120,0,2024-01-16 18:19:06.395458-06,2024-01-16 17:23:29.053233-06,2024-01-16 18:19:06.460196-06,2024-02-06 09:37:02.595705-06,1,1,1,6
1707242047.048326,24620,public,watch_item,6821,16050,2539,5380,,,,,24620,public,watch_item,7,2024-01-22 20:20:43.18708-06,2002869,2069,2024-02-06 11:53:37.533413-06,46282,500717,35,0,0,35,500717,35,35,0,2024-01-16 18:18:51.257762-06,2024-01-16 17:23:19.897808-06,2024-01-16 18:18:55.089135-06,2024-01-16 17:23:24.141576-06,1,1,1,1
1707242047.048326,24617,public,holding_summary,8772,31737,5385,48469,,,,,24617,public,holding_summary,8,2024-01-16 18:32:27.830217-06,1244495,16421,2024-02-06 11:53:36.556564-06,127477,248903,1175,91,384,791,248897,936,1141,4,2024-01-16 18:18:55.112993-06,2024-01-16 17:23:32.707021-06,2024-01-16 18:18:57.58752-06,2024-01-16 17:23:34.988777-06,1,1,1,1
1707242047.048326,24682,public,daily_market,222001,238566755,229348,2228526,0,0,1,0,24682,public,daily_market,5,2024-01-16 17:38:24.010625-06,13408875,141348,2024-02-06 11:53:37.533413-06,238801284,4469625,1084,0,1,1083,4469625,1084,1084,0,2024-01-16 18:18:35.450753-06,2024-01-16 17:25:18.255485-06,2024-01-16 18:19:53.62724-06,2024-01-16 17:27:22.629253-06,1,1,1,1
1707242047.048326,24653,public,trade,453557895,54460293,1692204,188276,0,0,1,0,24653,public,trade,367,2024-02-06 11:53:37.533413-06,31017820358,39157,2024-02-06 11:53:41.130219-06,19785175,86401271,3604,0,367,1731,86401239,3292,4757,1271,2024-01-16 18:03:14.74225-06,,2024-01-16 18:21:18.378289-06,,1,0,1,0
1707242047.048326,24648,public,settlement,2351739,817845,503204,83729,0,0,1,0,24648,public,settlement,2,2024-01-16 17:43:59.754132-06,86400000,26095,2024-02-06 11:53:41.130219-06,26090,86401141,1511,0,151,1360,86401141,1510,2641,1141,2024-01-16 18:11:39.899644-06,2024-01-16 17:31:18.062284-06,2024-01-16 18:22:13.183998-06,2024-01-16 18:10:13.626909-06,1,1,1,1
1707242047.048326,24631,public,cash_transaction,2590026,1263502,463044,80659,0,0,1,0,24631,public,cash_transaction,1,2024-01-16 17:44:54.183489-06,79488129,24561,2024-02-06 11:53:41.130219-06,24539,79489184,1686,0,62,1624,79489184,1685,2721,1055,2024-01-16 18:03:15.487509-06,2024-01-16 17:33:17.781429-06,2024-01-16 18:17:24.371464-06,,1,1,1,0
1707242047.048326,24663,public,trade_history,5312203,1532365,837624,106090,,,,,24663,public,trade_history,6,2024-01-16 18:29:40.402495-06,622084722,34157,2024-02-06 11:53:41.130219-06,79716,207364538,0,0,0,0,207364515,23,2941,2964,2024-01-16 18:03:14.542754-06,,2024-01-16 18:18:51.184551-06,,1,0,1,0
1707242107.182116,24666,public,trade_request,138,7641,147,2159,0,0,1,0,24666,public,trade_request,3281,2024-02-06 11:53:41.130219-06,21531,640,2024-02-06 11:48:42.13974-06,608,514,0,484,0,0,12,31,16,36,2024-01-16 18:19:09.665652-06,2024-02-06 09:37:02.299328-06,2024-01-16 18:19:09.666203-06,2024-02-06 11:47:44.867713-06,1,9,1,18
1707242107.182116,24671,pg_toast,pg_toast_24666,0,0,1,0,,,,,24671,pg_toast,pg_toast_24666,1,2024-01-16 16:54:30.084384-06,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.666142-06,,,,1,0,0,0
1707242107.182116,2619,pg_catalog,pg_statistic,621,57250,118,124111,12953,224596,231,107452,2619,pg_catalog,pg_statistic,0,,0,56094,2024-02-06 11:55:07.166388-06,54335,218,925,0,264,661,627,39,1143,6,2024-01-16 18:19:06.816791-06,2024-01-16 18:22:58.211138-06,,,1,4,0,0
1707242107.182116,1247,pg_catalog,pg_type,209,444008,266,904060,0,0,1,0,1247,pg_catalog,pg_type,0,,0,444865,2024-02-06 11:55:07.166388-06,442748,512,0,0,0,0,701,32,0,32,2024-01-16 18:19:06.930445-06,2024-01-23 13:12:30.896381-06,2024-01-16 18:19:06.961275-06,,1,2,1,0
1707242107.182116,24614,public,holding_history,3157481,21903498,732045,11459,,,,,24614,public,holding_history,7,2024-01-16 18:28:34.297346-06,347384598,493,2024-02-06 11:53:25.932551-06,795,115796384,0,0,0,0,115796384,0,1518,1518,2024-01-16 18:03:14.692903-06,2024-01-16 17:30:17.792103-06,2024-01-16 18:11:39.678885-06,,1,1,1,0
1707242107.182116,2836,pg_toast,pg_toast_1255,53,329,38,309,,,,,2836,pg_toast,pg_toast_1255,0,,0,259,2024-02-06 11:42:41.981139-06,404,8,0,0,0,0,11,0,8,0,2024-01-16 18:19:04.29416-06,,,,1,0,0,0
1707242107.182116,4171,pg_toast,pg_toast_1247,0,0,1,0,,,,,4171,pg_toast,pg_toast_1247,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:06.948402-06,,,,1,0,0,0
1707242107.182116,2830,pg_toast,pg_toast_2604,0,0,1,0,,,,,2830,pg_toast,pg_toast_2604,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.58847-06,,,,1,0,0,0
1707242107.182116,2832,pg_toast,pg_toast_2606,0,0,1,0,,,,,2832,pg_toast,pg_toast_2606,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:07.378213-06,,,,1,0,0,0
1707242107.182116,4157,pg_toast,pg_toast_2612,0,0,1,0,,,,,4157,pg_toast,pg_toast_2612,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.489749-06,,,,1,0,0,0
1707242107.182116,4159,pg_toast,pg_toast_2600,0,0,1,0,,,,,4159,pg_toast,pg_toast_2600,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:08.428303-06,,,,1,0,0,0
1707242107.182116,2840,pg_toast,pg_toast_2619,12953,224596,231,107452,,,,,2840,pg_toast,pg_toast_2619,0,,0,44142,2024-02-06 11:54:07.123517-06,724355,5241,0,2321,0,0,2940,60,7562,60,2024-01-16 18:19:06.840444-06,2024-01-16 18:22:58.345658-06,,,1,6,0,0
1707242107.182116,3439,pg_toast,pg_toast_3381,0,0,1,0,,,,,3439,pg_toast,pg_toast_3381,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.623986-06,,,,1,0,0,0
1707242107.182116,3430,pg_toast,pg_toast_3429,0,0,1,0,,,,,3430,pg_toast,pg_toast_3429,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.63171-06,,,,1,0,0,0
1707242107.182116,2838,pg_toast,pg_toast_2618,27,670,5,972,,,,,2838,pg_toast,pg_toast_2618,0,,0,528,2024-02-06 11:55:07.165509-06,1543,0,0,0,0,0,287,0,0,0,2024-01-16 18:19:07.049388-06,,,,1,0,0,0
1707242107.182116,2336,pg_toast,pg_toast_2620,0,0,1,0,,,,,2336,pg_toast,pg_toast_2620,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:07.924543-06,,,,1,0,0,0
1707242107.182116,4145,pg_toast,pg_toast_3466,0,0,1,0,,,,,4145,pg_toast,pg_toast_3466,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.600103-06,,,,1,0,0,0
1707242107.182116,2834,pg_toast,pg_toast_2609,0,0,1,0,,,,,2834,pg_toast,pg_toast_2609,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:06.120212-06,,,,1,0,0,0
1707242107.182116,3118,pg_catalog,pg_foreign_table,0,0,1,0,0,0,1,0,3118,pg_catalog,pg_foreign_table,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.6667-06,,2024-01-16 18:19:09.666974-06,,1,0,1,0
1707242107.182116,4163,pg_toast,pg_toast_2615,0,0,1,0,,,,,4163,pg_toast,pg_toast_2615,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.151046-06,,,,1,0,0,0
1707242107.182116,4177,pg_toast,pg_toast_1262,0,0,3,1,,,,,4177,pg_toast,pg_toast_1262,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-19 17:40:09.253641-06,,,,4,0,0,0
1707242107.182116,2966,pg_toast,pg_toast_2964,0,0,3,1,,,,,2966,pg_toast,pg_toast_2964,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-19 17:40:09.896268-06,,,,4,0,0,0
1707242107.182116,4185,pg_toast,pg_toast_1213,0,0,3,1,,,,,4185,pg_toast,pg_toast_1213,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-19 17:40:09.295063-06,,,,4,0,0,0
1707242107.182116,4175,pg_toast,pg_toast_1260,0,0,3,1,,,,,4175,pg_toast,pg_toast_1260,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-19 17:40:09.101377-06,,,,4,0,0,0
1707242107.182116,2846,pg_toast,pg_toast_2396,0,0,3,1,,,,,2846,pg_toast,pg_toast_2396,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-19 17:40:09.500793-06,,,,4,0,0,0
1707242107.182116,4169,pg_toast,pg_toast_3600,0,0,1,0,,,,,4169,pg_toast,pg_toast_3600,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:08.955154-06,,,,1,0,0,0
1707242107.182116,4147,pg_toast,pg_toast_3079,0,0,1,0,,,,,4147,pg_toast,pg_toast_3079,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.131389-06,,,,1,0,0,0
1707242107.182116,4149,pg_toast,pg_toast_2328,0,0,1,0,,,,,4149,pg_toast,pg_toast_2328,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.517662-06,,,,1,0,0,0
1707242107.182116,4151,pg_toast,pg_toast_1417,0,0,1,0,,,,,4151,pg_toast,pg_toast_1417,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.515164-06,,,,1,0,0,0
1707242107.182116,4173,pg_toast,pg_toast_1418,0,0,1,0,,,,,4173,pg_toast,pg_toast_1418,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.621193-06,,,,1,0,0,0
1707242107.182116,4153,pg_toast,pg_toast_3118,0,0,1,0,,,,,4153,pg_toast,pg_toast_3118,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.666938-06,,,,1,0,0,0
1707242107.182116,4167,pg_toast,pg_toast_3256,0,0,1,0,,,,,4167,pg_toast,pg_toast_3256,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.636823-06,,,,1,0,0,0
1707242107.182116,4181,pg_toast,pg_toast_6000,0,0,3,1,,,,,4181,pg_toast,pg_toast_6000,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-19 17:40:10.031269-06,,,,4,0,0,0
1707242107.182116,4143,pg_toast,pg_toast_826,0,0,1,0,,,,,4143,pg_toast,pg_toast_826,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.60746-06,,,,1,0,0,0
1707242107.182116,4155,pg_toast,pg_toast_3394,0,0,1,0,,,,,4155,pg_toast,pg_toast_3394,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:08.093231-06,,,,1,0,0,0
1707242107.182116,3598,pg_toast,pg_toast_3596,0,0,1,0,,,,,3598,pg_toast,pg_toast_3596,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.516509-06,,,,1,0,0,0
1707242107.182116,4060,pg_toast,pg_toast_3592,0,0,3,1,,,,,4060,pg_toast,pg_toast_3592,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-19 17:40:10.129296-06,,,,4,0,0,0
1707242107.182116,6175,pg_toast,pg_toast_3456,0,0,1,0,,,,,6175,pg_toast,pg_toast_3456,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:06.553916-06,,,,1,0,0,0
1707242107.182116,6244,pg_toast,pg_toast_6243,0,0,3,1,,,,,6244,pg_toast,pg_toast_6243,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-19 17:40:09.892012-06,,,,4,0,0,0
1707242107.182116,4165,pg_toast,pg_toast_3350,0,0,1,0,,,,,4165,pg_toast,pg_toast_3350,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.648328-06,,,,1,0,0,0
1707242107.182116,6228,pg_toast,pg_toast_6106,0,0,1,0,,,,,6228,pg_toast,pg_toast_6106,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.661529-06,,,,1,0,0,0
1707242107.182116,4183,pg_toast,pg_toast_6100,0,0,3,1,,,,,4183,pg_toast,pg_toast_6100,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-19 17:40:10.10288-06,,,,4,0,0,0
1707242107.182116,1260,pg_catalog,pg_authid,91,43075,326,85778,0,0,3,1,1260,pg_catalog,pg_authid,82,2024-02-06 11:54:07.057901-06,642,43048,2024-02-06 11:55:07.171021-06,43048,0,0,0,0,0,15,0,0,0,2024-01-19 17:40:09.100845-06,,2024-01-19 17:40:09.10198-06,,4,0,4,0
1707242107.182116,24715,public,security,794,5383020,1086,909876,0,0,1,0,24715,public,security,143140,2024-02-06 11:55:01.963151-06,248928332,454293,2024-02-06 11:55:01.963151-06,455970,3425,172,0,143,29,3425,29,37,0,2024-01-16 18:19:05.534815-06,2024-01-16 17:23:17.736288-06,2024-01-16 18:19:05.845831-06,2024-01-16 17:23:18.692815-06,1,1,1,1
1707242107.182116,24718,pg_toast,pg_toast_24715,0,0,1,0,,,,,24718,pg_toast,pg_toast_24715,2,2024-01-16 17:22:34.347242-06,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:05.540484-06,,,,1,0,0,0
1707242107.182116,24608,public,holding,202821,393403,29970,754144,0,0,1,0,24608,public,holding,4,2024-01-16 17:37:55.756889-06,8857706,251586,2024-02-06 11:54:56.161393-06,4565972,4429457,473,619,7,466,4428926,1004,1518,604,2024-01-16 18:17:25.040223-06,2024-01-16 17:24:17.402141-06,2024-01-16 18:18:35.098636-06,2024-01-16 17:26:16.114126-06,1,1,1,1
1707242107.182116,24612,pg_toast,pg_toast_24608,0,0,1,0,,,,,24612,pg_toast,pg_toast_24608,2,2024-01-16 17:23:29.446216-06,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:17:25.068326-06,,,,1,0,0,0
1707242107.182116,24640,pg_toast,pg_toast_24636,0,0,1,0,,,,,24640,pg_toast,pg_toast_24636,2,2024-01-16 17:22:33.699407-06,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.349427-06,,,,1,0,0,0
1707242107.182116,3429,pg_catalog,pg_statistic_ext_data,0,0,1,0,0,0,1,0,3429,pg_catalog,pg_statistic_ext_data,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.630522-06,,2024-01-16 18:19:09.63391-06,,1,0,1,0
1707242107.182116,24726,public,taxrate,164,3352,35,2826,,,,,24726,public,taxrate,2,2024-01-16 18:27:37.363207-06,640,2295,2024-02-06 11:54:56.161393-06,2256,320,167,0,166,1,320,2,37,0,2024-01-16 18:19:07.586561-06,,2024-01-16 18:19:07.589105-06,2024-01-16 17:23:35.171883-06,1,0,1,1
1707242107.182116,24707,pg_toast,pg_toast_24704,47,449067,6,415420,,,,,24707,pg_toast,pg_toast_24704,2,2024-01-16 17:24:38.907381-06,0,5210,2024-01-23 13:23:42.966863-06,10710,255000,0,0,0,0,255000,0,255000,0,2024-01-16 18:19:02.030067-06,2024-01-16 17:26:28.593972-06,,,1,1,0,0
1707242107.182116,24702,pg_toast,pg_toast_24699,0,0,1,0,,,,,24702,pg_toast,pg_toast_24699,2,2024-01-16 17:22:33.820652-06,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:06.396952-06,,,,1,0,0,0
1707242107.182116,24685,pg_toast,pg_toast_24682,0,0,1,0,,,,,24685,pg_toast,pg_toast_24682,2,2024-01-16 17:23:23.454004-06,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:18:35.472276-06,,,,1,0,0,0
1707242107.182116,24694,pg_toast,pg_toast_24690,0,0,1,0,,,,,24694,pg_toast,pg_toast_24690,2,2024-01-16 17:22:36.25731-06,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:18:57.669067-06,,,,1,0,0,0
1707242107.182116,24651,pg_toast,pg_toast_24648,0,0,1,0,,,,,24651,pg_toast,pg_toast_24648,2,2024-01-16 17:30:44.56795-06,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:11:39.913091-06,,,,1,0,0,0
1707242107.182116,1418,pg_catalog,pg_user_mapping,0,0,2,0,0,0,1,0,1418,pg_catalog,pg_user_mapping,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-16 18:19:09.62072-06,,2024-01-16 18:19:09.621302-06,,1,0,1,0
1707242107.182116,6100,pg_catalog,pg_subscription,0,0,8,160,0,0,3,1,6100,pg_catalog,pg_subscription,3000,2024-02-06 11:54:06.985698-06,0,0,,0,0,0,0,0,0,0,0,0,0,2024-01-19 17:40:10.094275-06,,2024-01-19 17:40:10.102983-06,,4,0,4,0
