ctime,datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,session_time,active_time,idle_in_transaction_time,sessions,sessions_abandoned,sessions_fatal,sessions_killed,stats_reset
1707241446.628512,5,postgres,0,59555,0,4837,2177466,26232167,421251,0,0,0,0,0,0,0,,,0,0,12326.317,8005.233,0,6,0,0,0,
1707241446.628512,30444,dbt7,0,82397,10,46416880,2160051803,13118389429,1572592941,36950451,6241,1412596,0,929,37259597158,0,,,0,0,257429303.311,256859724.848,0,1672,0,0,0,
1707241446.628512,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241446.628512,4,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241446.628512,24576,dbt5,9,86532,9617,458259066,333778473,33568151900,263198079,585548448,20376,3506,0,55,22081282048,0,,,0,0,155340912.209,86583561.491,21858.519,10383,27,4,0,
1707241506.688695,0,,0,0,0,1069,1916626,560637,428916,2,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241506.688695,5,postgres,0,59557,0,4837,2177539,26233048,421265,0,0,0,0,0,0,0,,,0,0,12326.317,8005.233,0,6,0,0,0,
1707241506.688695,30444,dbt7,0,82399,10,46416880,2160051885,13118390574,1572592955,36950451,6241,1412596,0,929,37259597158,0,,,0,0,257429303.311,256859724.848,0,1672,0,0,0,
1707241506.688695,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241506.688695,4,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241506.688695,24576,dbt5,11,86586,9617,459494340,334117024,33655117262,263407614,585548460,20405,3506,0,55,22081282048,0,,,0,0,155547090.003,86659878.409,21937.893,10402,27,4,0,
1707241566.971579,0,,0,0,0,1069,1917193,560804,429048,2,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241566.971579,5,postgres,0,59559,0,4837,2177612,26233929,421279,0,0,0,0,0,0,0,,,0,0,12326.317,8005.233,0,6,0,0,0,
1707241566.971579,30444,dbt7,0,82401,10,46416880,2160051967,13118391719,1572592969,36950451,6241,1412596,0,929,37259597158,0,,,0,0,257429303.311,256859724.848,0,1672,0,0,0,
1707241566.971579,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241566.971579,4,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241566.971579,24576,dbt5,11,86668,9617,461887217,335116207,33829779619,264065856,585548477,20436,3506,0,55,22081282048,0,,,0,0,155862296.483,86840614.987,21995.504,10423,27,4,0,
1707241626.888929,0,,0,0,0,1069,1917783,560975,429184,2,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241626.888929,5,postgres,0,59561,0,4837,2177685,26234810,421293,0,0,0,0,0,0,0,,,0,0,12326.317,8005.233,0,6,0,0,0,
1707241626.888929,30444,dbt7,0,82403,10,46416880,2160052049,13118392864,1572592983,36950451,6241,1412596,0,929,37259597158,0,,,0,0,257429303.311,256859724.848,0,1672,0,0,0,
1707241626.888929,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241626.888929,4,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1707241626.888929,24576,dbt5,13,86721,9617,464293748,335576536,34003000861,264218253,585548481,20443,3506,0,55,22081282048,0,,,0,0,156158211.286,86992239.92,22062.937,10445,27,4,0,
