ctime,datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,session_time,active_time,idle_in_transaction_time,sessions,sessions_abandoned,sessions_fatal,sessions_killed,stats_reset
1719466209.079429,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719466209.079429,4,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719466209.079429,4212858,dbt5,0,2711920,4989,1084972869,5879685244,60736947632,7852637157,5855372998,496185,28025,0,349,282114736128,0,,,0,0,703597467.385,602790187.119,1558322.915,10072,180,0,0,
1719466269.091810,0,,0,0,0,221,39540115,17526004,8512262,4,0,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719466269.091810,5,postgres,0,1420317,0,617,51888492,621396427,9963748,0,0,0,0,0,0,0,,,0,0,136361.865,71374.839,0,13,0,0,0,
1719466269.091810,4263817,dbt7,9,1384243,194,12015664,1867350004,13303869907,869304562,301436761,18912,34231,0,1204,41883439378,0,,,0,0,177235830.843,98334176.085,0,19851,0,0,0,
1719466269.091810,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719466269.091810,4,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719466269.091810,4212858,dbt5,0,2712032,4989,1084972869,5879689332,60737009456,7852637941,5855372998,496185,28025,0,349,282114736128,0,,,0,0,703597467.385,602790187.119,1558322.915,10072,180,0,0,
1719466329.100680,0,,0,0,0,221,39543216,17526736,8512961,4,0,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719466329.100680,5,postgres,0,1420429,0,617,51892580,621445427,9964532,0,0,0,0,0,0,0,,,0,0,136361.865,71374.839,0,13,0,0,0,
1719466329.100680,4263817,dbt7,8,1384384,194,12015664,1867362668,13303940606,869309573,301436761,18912,34231,0,1204,41883439378,0,,,0,0,177235927.857,98334219.432,0,19866,0,0,0,
1719466329.100680,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
