ctime,name,blks_zeroed,blks_hit,blks_read,blks_written,blks_exists,flushes,truncates,stats_reset
1719469329.666449,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719469329.666449,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469329.666449,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469329.666449,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719469329.666449,Xact,705,89827439,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719469329.666449,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469389.675459,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719469389.675459,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719469389.675459,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719469389.675459,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469389.675459,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469389.675459,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719469389.675459,Xact,705,89827439,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719469389.675459,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469449.692336,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719469449.692336,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719469449.692336,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719469449.692336,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469449.692336,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469449.692336,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719469449.692336,Xact,705,89827439,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719469449.692336,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469509.698981,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719469509.698981,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719469509.698981,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719469509.698981,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469509.698981,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469509.698981,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719469509.698981,Xact,705,89827562,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719469509.698981,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469569.709777,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719469569.709777,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719469569.709777,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719469569.709777,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469569.709777,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469569.709777,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719469569.709777,Xact,705,89827574,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719469569.709777,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469629.719772,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719469629.719772,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719469629.719772,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719469629.719772,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469629.719772,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469629.719772,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719469629.719772,Xact,705,89827574,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719469629.719772,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469689.726975,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719469689.726975,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719469689.726975,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719469689.726975,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469689.726975,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469689.726975,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719469689.726975,Xact,705,89827582,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719469689.726975,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469749.737666,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719469749.737666,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719469749.737666,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719469749.737666,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469749.737666,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469749.737666,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719469749.737666,Xact,705,89827582,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719469749.737666,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469809.743469,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719469809.743469,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719469809.743469,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719469809.743469,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469809.743469,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469809.743469,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719469809.743469,Xact,705,89827582,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719469809.743469,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469869.757227,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719469869.757227,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719469869.757227,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719469869.757227,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469869.757227,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469869.757227,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719469869.757227,Xact,705,89827582,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719469869.757227,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469929.764253,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719469929.764253,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719469929.764253,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719469929.764253,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469929.764253,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469929.764253,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719469929.764253,Xact,705,89827590,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719469929.764253,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469989.779303,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719469989.779303,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719469989.779303,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719469989.779303,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469989.779303,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719469989.779303,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719469989.779303,Xact,705,89827658,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719469989.779303,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470049.780183,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719470049.780183,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719470049.780183,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719470049.780183,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470049.780183,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470049.780183,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719470049.780183,Xact,705,89827658,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719470049.780183,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470109.794173,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719470109.794173,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719470109.794173,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719470109.794173,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470109.794173,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470109.794173,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719470109.794173,Xact,705,89827658,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719470109.794173,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470169.803360,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719470169.803360,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719470169.803360,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719470169.803360,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470169.803360,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470169.803360,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719470169.803360,Xact,705,89827658,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719470169.803360,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470229.812139,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719470229.812139,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719470229.812139,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719470229.812139,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470229.812139,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470229.812139,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719470229.812139,Xact,705,89827658,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719470229.812139,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470289.825660,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719470289.825660,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719470289.825660,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719470289.825660,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470289.825660,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470289.825660,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719470289.825660,Xact,705,89827658,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719470289.825660,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470349.837078,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719470349.837078,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719470349.837078,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719470349.837078,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470349.837078,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470349.837078,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719470349.837078,Xact,705,89827658,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719470349.837078,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470409.846152,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719470409.846152,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719470409.846152,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719470409.846152,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470409.846152,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470409.846152,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719470409.846152,Xact,705,89827658,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719470409.846152,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470469.855816,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719470469.855816,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719470469.855816,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719470469.855816,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470469.855816,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470469.855816,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719470469.855816,Xact,705,89827658,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719470469.855816,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470529.866103,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719470529.866103,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719470529.866103,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719470529.866103,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470529.866103,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470529.866103,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719470529.866103,Xact,705,89827658,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719470529.866103,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470589.874473,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719470589.874473,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719470589.874473,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719470589.874473,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470589.874473,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470589.874473,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719470589.874473,Xact,705,89827658,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719470589.874473,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470649.890074,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719470649.890074,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719470649.890074,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719470649.890074,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470649.890074,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470649.890074,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719470649.890074,Xact,705,89827658,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719470649.890074,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470709.905030,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719470709.905030,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719470709.905030,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719470709.905030,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470709.905030,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470709.905030,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719470709.905030,Xact,705,89827658,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719470709.905030,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470769.913427,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719470769.913427,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719470769.913427,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719470769.913427,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470769.913427,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470769.913427,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719470769.913427,Xact,705,89827658,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719470769.913427,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470829.925725,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719470829.925725,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719470829.925725,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719470829.925725,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470829.925725,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470829.925725,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719470829.925725,Xact,705,89827658,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719470829.925725,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470889.942137,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719470889.942137,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719470889.942137,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719470889.942137,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470889.942137,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470889.942137,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719470889.942137,Xact,705,89827658,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719470889.942137,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470949.952066,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719470949.952066,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719470949.952066,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719470949.952066,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470949.952066,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719470949.952066,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719470949.952066,Xact,705,89827658,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719470949.952066,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719471009.959504,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719471009.959504,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719471009.959504,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719471009.959504,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719471009.959504,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719471009.959504,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719471009.959504,Xact,705,89827658,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719471009.959504,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719471069.973202,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719471069.973202,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719471069.973202,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719471069.973202,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719471069.973202,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719471069.973202,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719471069.973202,Xact,705,89827658,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719471069.973202,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719471129.983603,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719471129.983603,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719471129.983603,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719471129.983603,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719471129.983603,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719471129.983603,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719471129.983603,Xact,705,89827694,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719471129.983603,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719471189.998819,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719471189.998819,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719471189.998819,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719471189.998819,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719471189.998819,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719471189.998819,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719471189.998819,Xact,705,89827710,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719471189.998819,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719471250.009419,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719471250.009419,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719471250.009419,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719471250.009419,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719471250.009419,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719471250.009419,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719471250.009419,Xact,705,89827710,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719471250.009419,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719471310.019979,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719471310.019979,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719471310.019979,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719471310.019979,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719471310.019979,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719471310.019979,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719471310.019979,Xact,705,89827850,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719471310.019979,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719471370.037495,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719471370.037495,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719471370.037495,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719471370.037495,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719471370.037495,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719471370.037495,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719471370.037495,Xact,705,89827930,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719471370.037495,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719471430.051022,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719471430.051022,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719471430.051022,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719471430.051022,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719471430.051022,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719471430.051022,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719471430.051022,Xact,705,89827997,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719471430.051022,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719471490.059492,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719471490.059492,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719471490.059492,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719471490.059492,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719471490.059492,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719471490.059492,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719471490.059492,Xact,705,89827997,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719471490.059492,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719471550.069678,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719471550.069678,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719471550.069678,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719471550.069678,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719471550.069678,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719471550.069678,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719471550.069678,Xact,705,89827997,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719471550.069678,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719471610.083039,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719471610.083039,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
