Time,UID,PID,%usr,%system,%guest,%wait,%CPU,CPU,minflt/s,majflt/s,VSZ,RSS,%MEM,StkSize,StkRef,kB_rd/s,kB_wr/s,kB_ccwr/s,iodelay,cswch/s,nvcswch/s,threads,fd-nr,Command
1682719717,26,16409,1.05,0.50,0.00,11.95,1.55,2,89.00,0.00,451928,159864,0.98,132,52,14.69,565.28,0.00,0,59.26,34.01,1,63,"postgres: postgres dbt2 192.168.122.160(40114) idle"
1682719717,26,16410,1.13,0.50,0.00,12.88,1.63,3,74.73,0.00,452144,159604,0.97,132,52,17.15,618.44,0.00,0,59.76,27.83,1,62,"postgres: postgres dbt2 192.168.122.160(40122) idle"
1682719717,26,16411,1.13,0.53,0.00,12.66,1.66,3,80.16,0.00,452028,159292,0.97,132,52,14.35,725.30,0.00,0,60.16,41.15,1,64,"postgres: postgres dbt2 192.168.122.160(40124) idle"
1682719717,26,16412,1.05,0.48,0.00,11.13,1.53,3,84.20,0.00,451984,159384,0.97,132,52,15.82,617.11,0.00,0,59.10,33.53,1,60,"postgres: postgres dbt2 192.168.122.160(40132) idle"
1682719717,26,16413,1.16,0.55,0.00,12.96,1.71,3,74.02,0.00,452036,160016,0.98,132,52,39.47,770.76,0.00,0,60.79,33.56,1,62,"postgres: postgres dbt2 192.168.122.160(40142) idle"
1682719717,26,16414,1.21,0.52,0.00,13.24,1.73,0,78.47,0.00,452020,159252,0.97,132,48,16.68,802.92,0.00,0,62.59,35.57,1,69,"postgres: postgres dbt2 192.168.122.160(40148) idle"
1682719717,26,16415,1.16,0.53,0.00,12.23,1.69,1,77.82,0.00,452080,158804,0.97,132,52,18.01,719.72,0.00,0,61.94,34.39,1,63,"postgres: postgres dbt2 192.168.122.160(40162) idle"
1682719717,26,16416,1.15,0.48,0.00,12.43,1.63,1,79.03,0.00,452116,158848,0.97,132,52,22.99,622.30,0.00,0,59.51,39.23,1,60,"postgres: postgres dbt2 192.168.122.160(40178) idle"
1682719717,26,16417,1.30,0.50,0.00,14.45,1.79,2,89.53,0.00,452064,160516,0.98,132,52,23.19,614.45,0.00,0,60.71,33.74,1,69,"postgres: postgres dbt2 192.168.122.160(40190) idle"
1682719717,26,16418,1.28,0.60,0.00,15.43,1.88,0,92.97,0.00,451972,160596,0.98,132,52,35.82,658.58,0.00,0,61.46,37.60,1,60,"postgres: postgres dbt2 192.168.122.160(40204) idle"
1682719717,26,16419,1.18,0.52,0.00,12.89,1.69,2,83.67,0.00,452072,160088,0.98,132,48,20.73,603.16,0.00,0,60.26,36.24,1,61,"postgres: postgres dbt2 192.168.122.160(40208) idle"
1682719717,26,16420,1.21,0.48,0.00,13.37,1.69,1,88.87,0.00,451920,160032,0.98,132,52,46.39,567.93,0.00,0,59.46,31.82,1,63,"postgres: postgres dbt2 192.168.122.160(40224) idle"
1682719717,26,16421,1.35,0.56,0.00,14.30,1.91,3,79.10,0.00,451984,160560,0.98,132,52,29.51,706.30,0.00,0,62.30,48.20,1,65,"postgres: postgres dbt2 192.168.122.160(40240) idle"
1682719717,26,16422,1.20,0.50,0.00,12.43,1.69,3,84.37,0.00,451944,160208,0.98,132,52,23.92,704.97,0.00,0,61.16,35.44,1,64,"postgres: postgres dbt2 192.168.122.160(40248) idle"
1682719717,26,16423,1.20,0.52,0.00,13.24,1.71,3,94.42,0.00,451928,160204,0.98,132,52,19.27,783.39,0.00,0,60.13,38.84,1,60,"postgres: postgres dbt2 192.168.122.160(40252) idle"
1682719717,26,16424,1.13,0.52,0.00,13.11,1.64,3,79.83,0.00,452136,160436,0.98,132,52,22.00,706.30,0.00,0,61.21,31.33,1,64,"postgres: postgres dbt2 192.168.122.160(40254) idle"
1682719717,26,16425,1.21,0.52,0.00,13.94,1.73,2,79.27,0.00,452044,160544,0.98,132,52,13.22,703.90,0.00,0,60.61,37.37,1,67,"postgres: postgres dbt2 192.168.122.160(40260) idle"
1682719717,26,16426,1.28,0.52,0.00,13.96,1.79,3,95.17,0.00,452088,160136,0.98,132,52,25.25,745.11,0.00,0,61.77,36.82,1,63,"postgres: postgres dbt2 192.168.122.160(40272) idle"
1682719717,26,16427,1.25,0.45,0.00,12.64,1.69,1,79.58,0.00,452076,158784,0.97,132,52,22.79,651.54,0.00,0,59.91,30.84,1,61,"postgres: postgres dbt2 192.168.122.160(40276) idle"
1682719717,26,16428,1.26,0.60,0.00,14.62,1.86,2,84.88,0.00,452040,160512,0.98,132,52,24.72,834.29,0.00,0,62.39,36.72,1,60,"postgres: postgres dbt2 192.168.122.160(41536) idle"
1682719717,26,16429,1.23,0.53,0.00,13.26,1.76,1,100.78,0.00,451924,160300,0.98,132,52,38.28,763.18,0.00,0,61.70,30.27,1,62,"postgres: postgres dbt2 192.168.122.160(41548) idle"
1682719717,26,16430,1.18,0.55,0.00,13.11,1.73,2,94.82,0.00,451924,159864,0.98,132,52,39.74,676.13,0.00,0,61.79,35.75,1,61,"postgres: postgres dbt2 192.168.122.160(41562) idle"
1682719717,26,16431,1.25,0.48,0.00,14.02,1.73,3,74.31,0.00,452040,158584,0.97,132,52,16.88,760.92,0.00,0,60.29,31.88,1,62,"postgres: postgres dbt2 192.168.122.160(41576) idle"
1682719717,26,16432,1.20,0.60,0.00,13.52,1.79,1,91.34,0.00,451952,160488,0.98,132,52,50.44,682.37,0.00,0,61.06,32.60,1,65,"postgres: postgres dbt2 192.168.122.160(41584) idle"
1682719717,26,16433,1.13,0.48,0.00,12.61,1.61,0,80.96,0.00,452084,160184,0.98,132,52,12.83,644.76,0.00,0,61.60,37.78,1,62,"postgres: postgres dbt2 192.168.122.160(41586) idle"
1682719717,26,16434,1.21,0.58,0.00,12.94,1.79,2,89.20,0.00,451940,160384,0.98,132,52,24.99,903.27,0.00,0,60.69,40.75,1,62,"postgres: postgres dbt2 192.168.122.160(41592) idle"
1682719717,26,16435,1.28,0.55,0.00,14.32,1.83,0,79.37,0.00,452024,160276,0.98,132,52,53.76,711.61,0.00,0,62.82,39.34,1,72,"postgres: postgres dbt2 192.168.122.160(41596) idle"
1682719717,26,16436,1.08,0.55,0.00,13.47,1.63,3,81.77,0.00,452068,160564,0.98,132,52,16.22,702.18,0.00,0,57.77,36.10,1,65,"postgres: postgres dbt2 192.168.122.160(41602) idle"
1682719717,26,16437,1.15,0.56,0.00,12.79,1.71,3,74.60,0.00,452024,160480,0.98,132,48,16.75,837.35,0.00,0,59.79,27.86,1,65,"postgres: postgres dbt2 192.168.122.160(41608) idle"
1682719717,26,16438,1.18,0.56,0.00,12.16,1.74,3,75.53,0.00,452012,158972,0.97,132,52,21.07,732.21,0.00,0,63.28,38.53,1,60,"postgres: postgres dbt2 192.168.122.160(41622) idle"
