# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
potassium;60;1682721154;0;1.23;0.00;10.32;0.00;3.29;85.16
potassium;60;1682721214;-1;1.13;0.00;10.28;0.00;3.86;84.74
potassium;60;1682721214;0;1.13;0.00;10.28;0.00;3.86;84.74
potassium;60;1682721274;-1;1.17;0.00;9.90;0.00;4.30;84.63
potassium;60;1682721274;0;1.17;0.00;9.90;0.00;4.30;84.63
potassium;60;1682721334;-1;1.23;0.00;10.45;0.00;3.61;84.71
potassium;60;1682721334;0;1.23;0.00;10.45;0.00;3.61;84.71
potassium;60;1682721394;-1;1.31;0.00;10.65;0.00;4.02;84.02
potassium;60;1682721394;0;1.31;0.00;10.65;0.00;4.02;84.02
potassium;60;1682721454;-1;1.14;0.00;10.77;0.00;5.91;82.18
potassium;60;1682721454;0;1.14;0.00;10.77;0.00;5.91;82.18
potassium;60;1682721514;-1;1.13;0.00;11.06;0.00;4.91;82.90
potassium;60;1682721514;0;1.13;0.00;11.06;0.00;4.91;82.90
potassium;60;1682721574;-1;1.25;0.00;11.12;0.00;4.67;82.96
potassium;60;1682721574;0;1.25;0.00;11.12;0.00;4.67;82.96
potassium;60;1682721634;-1;1.11;0.00;10.74;0.00;4.26;83.89
potassium;60;1682721634;0;1.11;0.00;10.74;0.00;4.26;83.89
potassium;60;1682721694;-1;1.13;0.00;10.40;0.05;5.24;83.18
potassium;60;1682721694;0;1.13;0.00;10.40;0.05;5.24;83.18
potassium;60;1682721754;-1;1.06;0.00;9.99;0.02;6.91;82.02
potassium;60;1682721754;0;1.06;0.00;9.99;0.02;6.91;82.02
potassium;60;1682721814;-1;1.26;0.00;11.40;0.00;5.38;81.96
potassium;60;1682721814;0;1.26;0.00;11.40;0.00;5.38;81.96
potassium;60;1682721874;-1;1.24;0.00;11.26;0.00;5.32;82.17
potassium;60;1682721874;0;1.24;0.00;11.26;0.00;5.32;82.17
potassium;60;1682721934;-1;1.23;0.00;11.45;0.02;5.55;81.76
potassium;60;1682721934;0;1.23;0.00;11.45;0.02;5.55;81.76
potassium;60;1682721994;-1;1.26;0.00;11.13;0.00;5.28;82.33
potassium;60;1682721994;0;1.26;0.00;11.13;0.00;5.28;82.33
potassium;60;1682722054;-1;1.21;0.02;11.14;0.00;5.41;82.23
potassium;60;1682722054;0;1.21;0.02;11.14;0.00;5.41;82.23
potassium;60;1682722114;-1;1.23;0.00;11.45;0.00;4.95;82.37
potassium;60;1682722114;0;1.23;0.00;11.45;0.00;4.95;82.37
potassium;60;1682722174;-1;1.15;0.00;10.96;0.00;6.00;81.89
potassium;60;1682722174;0;1.15;0.00;10.96;0.00;6.00;81.89
potassium;60;1682722234;-1;1.23;0.00;10.99;0.00;4.86;82.92
potassium;60;1682722234;0;1.23;0.00;10.99;0.00;4.86;82.92
potassium;60;1682722294;-1;1.21;0.00;10.83;0.03;5.36;82.57
potassium;60;1682722294;0;1.21;0.00;10.83;0.03;5.36;82.57
potassium;60;1682722354;-1;1.06;0.00;10.60;0.00;6.89;81.44
potassium;60;1682722354;0;1.06;0.00;10.60;0.00;6.89;81.44
potassium;60;1682722414;-1;1.09;0.00;10.67;0.00;6.14;82.10
potassium;60;1682722414;0;1.09;0.00;10.67;0.00;6.14;82.10
potassium;60;1682722474;-1;1.07;0.00;9.83;0.00;5.04;84.06
potassium;60;1682722474;0;1.07;0.00;9.83;0.00;5.04;84.06
potassium;60;1682722534;-1;1.13;0.00;10.30;0.00;4.89;83.67
potassium;60;1682722534;0;1.13;0.00;10.30;0.00;4.89;83.67
potassium;60;1682722594;-1;1.20;0.00;10.65;0.02;5.07;83.07
potassium;60;1682722594;0;1.20;0.00;10.65;0.02;5.07;83.07
potassium;60;1682722654;-1;1.11;0.00;10.75;0.00;5.76;82.38
potassium;60;1682722654;0;1.11;0.00;10.75;0.00;5.76;82.38
potassium;60;1682722714;-1;1.20;0.00;10.84;0.00;4.57;83.39
potassium;60;1682722714;0;1.20;0.00;10.84;0.00;4.57;83.39
potassium;60;1682722774;-1;1.21;0.00;10.92;0.00;6.43;81.44
potassium;60;1682722774;0;1.21;0.00;10.92;0.00;6.43;81.44
potassium;60;1682722834;-1;1.31;4.92;12.58;0.03;5.08;76.08
potassium;60;1682722834;0;1.31;4.92;12.58;0.03;5.08;76.08
potassium;60;1682722894;-1;1.16;0.00;10.82;0.06;5.91;82.06
potassium;60;1682722894;0;1.16;0.00;10.82;0.06;5.91;82.06
potassium;60;1682722954;-1;1.26;0.00;10.96;0.00;4.14;83.64
potassium;60;1682722954;0;1.26;0.00;10.96;0.00;4.14;83.64
potassium;60;1682723014;-1;1.26;0.00;10.10;0.00;3.53;85.11
potassium;60;1682723014;0;1.26;0.00;10.10;0.00;3.53;85.11
potassium;60;1682723074;-1;1.31;0.00;11.02;0.00;3.66;84.01
potassium;60;1682723074;0;1.31;0.00;11.02;0.00;3.66;84.01
potassium;60;1682723134;-1;1.18;0.00;10.30;0.03;5.22;83.26
potassium;60;1682723134;0;1.18;0.00;10.30;0.03;5.22;83.26
potassium;60;1682723194;-1;1.22;0.00;9.89;0.02;3.93;84.94
potassium;60;1682723194;0;1.22;0.00;9.89;0.02;3.93;84.94
potassium;60;1682723254;-1;1.22;0.00;10.44;0.00;4.46;83.89
potassium;60;1682723254;0;1.22;0.00;10.44;0.00;4.46;83.89
