ctime,datid,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,conflicts,temp_files,temp_bytes,deadlocks,checksum_failures,checksum_last_failure,blk_read_time,blk_write_time,session_time,active_time,idle_in_transaction_time,sessions,sessions_abandoned,sessions_fatal,sessions_killed,stats_reset
1719458503.578327,4,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719458503.578327,4212858,dbt5,0,2697574,4989,1084972869,5879161615,60729028640,7852536735,5855372998,496185,28025,0,349,282114736128,0,,,0,0,703597467.385,602790187.119,1558322.915,10072,180,0,0,
1719458563.592148,0,,0,0,0,221,39122432,17427496,8418006,4,0,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719458563.592148,5,postgres,0,1405973,0,617,51364936,615120927,9863340,0,0,0,0,0,0,0,,,0,0,136361.865,71374.839,0,13,0,0,0,
1719458563.592148,4263817,dbt7,4,1362559,191,11982540,1430997654,10429185525,714498045,301436495,18598,34231,0,1042,35673005986,0,,,0,0,167236335.685,88345182.178,0,17644,0,0,0,
1719458563.592148,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719458563.592148,4,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719458563.592148,4212858,dbt5,0,2697688,4989,1084972869,5879165776,60729091568,7852537533,5855372998,496185,28025,0,349,282114736128,0,,,0,0,703597467.385,602790187.119,1558322.915,10072,180,0,0,
1719458623.605351,0,,0,0,0,221,39125561,17428211,8418711,4,0,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719458623.605351,5,postgres,0,1406085,0,617,51369024,615169927,9864124,0,0,0,0,0,0,0,,,0,0,136361.865,71374.839,0,13,0,0,0,
1719458623.605351,4263817,dbt7,6,1362700,191,11982540,1431009298,10429256753,714502456,301436495,18598,34231,0,1042,35673005986,0,,,0,0,167236426.928,88345217.697,0,17660,0,0,0,
1719458623.605351,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719458623.605351,4,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719458623.605351,4212858,dbt5,0,2697800,4989,1084972869,5879169864,60729153392,7852538317,5855372998,496185,28025,0,349,282114736128,0,,,0,0,703597467.385,602790187.119,1558322.915,10072,180,0,0,
1719458683.616520,0,,0,0,0,221,39128758,17428983,8419432,4,0,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719458683.616520,5,postgres,0,1406197,0,617,51373112,615218927,9864908,0,0,0,0,0,0,0,,,0,0,136361.865,71374.839,0,13,0,0,0,
1719458683.616520,4263817,dbt7,6,1362850,191,11982540,1431022786,10429329098,714507979,301436495,18598,34231,0,1042,35673005986,0,,,0,0,167236544.35,88345267.371,0,17679,0,0,0,
1719458683.616520,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719458683.616520,4,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719458683.616520,4212858,dbt5,0,2697910,4989,1084972869,5879173879,60729214112,7852539087,5855372998,496185,28025,0,349,282114736128,0,,,0,0,703597467.385,602790187.119,1558322.915,10072,180,0,0,
1719458743.626445,0,,0,0,0,221,39131869,17429718,8420134,4,0,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719458743.626445,5,postgres,0,1406307,0,617,51377127,615267052,9865678,0,0,0,0,0,0,0,,,0,0,136361.865,71374.839,0,13,0,0,0,
1719458743.626445,4263817,dbt7,6,1362992,191,11982540,1431035567,10429399934,714513126,301436495,18598,34231,0,1042,35673005986,0,,,0,0,167236646.792,88345312.877,0,17695,0,0,0,
1719458743.626445,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719458743.626445,4,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719458743.626445,4212858,dbt5,0,2698022,4989,1084972869,5879177967,60729275936,7852539871,5855372998,496185,28025,0,349,282114736128,0,,,0,0,703597467.385,602790187.119,1558322.915,10072,180,0,0,
1719458803.637021,0,,0,0,0,221,39135024,17430445,8420846,4,0,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719458803.637021,5,postgres,0,1406419,0,617,51381215,615316052,9866462,0,0,0,0,0,0,0,,,0,0,136361.865,71374.839,0,13,0,0,0,
1719458803.637021,4263817,dbt7,6,1363138,191,11982540,1431048222,10429472875,714518118,301436495,18598,34231,0,1042,35673005986,0,,,0,0,167236747.666,88345355.858,0,17711,0,0,0,
1719458803.637021,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719458803.637021,4,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719458803.637021,4212858,dbt5,0,2698134,4989,1084972869,5879182055,60729337760,7852540655,5855372998,496185,28025,0,349,282114736128,0,,,0,0,703597467.385,602790187.119,1558322.915,10072,180,0,0,
1719458863.646485,0,,0,0,0,221,39138189,17431192,8421560,4,0,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719458863.646485,5,postgres,0,1406531,0,617,51385303,615365052,9867246,0,0,0,0,0,0,0,,,0,0,136361.865,71374.839,0,13,0,0,0,
1719458863.646485,4263817,dbt7,6,1363284,191,11982540,1431061229,10429544921,714523344,301436495,18598,34231,0,1042,35673005986,0,,,0,0,167236855.326,88345401.827,0,17728,0,0,0,
1719458863.646485,1,template1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719458863.646485,4,template0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719458863.646485,4212858,dbt5,0,2698246,4989,1084972869,5879186143,60729399584,7852541439,5855372998,496185,28025,0,349,282114736128,0,,,0,0,703597467.385,602790187.119,1558322.915,10072,180,0,0,
1719458923.658794,0,,0,0,0,221,39141412,17431976,8422288,4,0,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,
1719458923.658794,5,postgres,0,1406643,0,617,51389391,615414052,9868030,0,0,0,0,0,0,0,,,0,0,136361.865,71374.839,0,13,0,0,0,
