ctime,name,blks_zeroed,blks_hit,blks_read,blks_written,blks_exists,flushes,truncates,stats_reset
1719461924.181300,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461984.187740,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719461984.187740,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719461984.187740,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719461984.187740,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461984.187740,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719461984.187740,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719461984.187740,Xact,705,89826218,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719461984.187740,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462044.204606,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719462044.204606,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719462044.204606,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719462044.204606,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462044.204606,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462044.204606,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719462044.204606,Xact,705,89826218,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719462044.204606,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462104.210521,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719462104.210521,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719462104.210521,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719462104.210521,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462104.210521,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462104.210521,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719462104.210521,Xact,705,89826218,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719462104.210521,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462164.223333,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719462164.223333,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719462164.223333,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719462164.223333,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462164.223333,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462164.223333,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719462164.223333,Xact,705,89826218,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719462164.223333,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462224.235818,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719462224.235818,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719462224.235818,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719462224.235818,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462224.235818,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462224.235818,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719462224.235818,Xact,705,89826218,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719462224.235818,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462284.241618,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719462284.241618,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719462284.241618,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719462284.241618,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462284.241618,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462284.241618,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719462284.241618,Xact,705,89826218,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719462284.241618,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462344.250554,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719462344.250554,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719462344.250554,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719462344.250554,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462344.250554,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462344.250554,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719462344.250554,Xact,705,89826218,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719462344.250554,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462404.260597,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719462404.260597,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719462404.260597,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719462404.260597,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462404.260597,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462404.260597,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719462404.260597,Xact,705,89826218,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719462404.260597,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462464.277386,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719462464.277386,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719462464.277386,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719462464.277386,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462464.277386,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462464.277386,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719462464.277386,Xact,705,89826218,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719462464.277386,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462524.288676,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719462524.288676,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719462524.288676,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719462524.288676,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462524.288676,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462524.288676,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719462524.288676,Xact,705,89826218,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719462524.288676,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462584.299589,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719462584.299589,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719462584.299589,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719462584.299589,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462584.299589,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462584.299589,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719462584.299589,Xact,705,89826218,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719462584.299589,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462644.307898,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719462644.307898,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719462644.307898,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719462644.307898,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462644.307898,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462644.307898,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719462644.307898,Xact,705,89826218,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719462644.307898,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462704.312931,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719462704.312931,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719462704.312931,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719462704.312931,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462704.312931,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462704.312931,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719462704.312931,Xact,705,89826218,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719462704.312931,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462764.328383,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719462764.328383,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719462764.328383,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719462764.328383,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462764.328383,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462764.328383,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719462764.328383,Xact,705,89826218,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719462764.328383,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462824.344634,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719462824.344634,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719462824.344634,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719462824.344634,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462824.344634,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462824.344634,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719462824.344634,Xact,705,89826218,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719462824.344634,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462884.358936,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719462884.358936,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719462884.358936,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719462884.358936,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462884.358936,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462884.358936,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719462884.358936,Xact,705,89826218,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719462884.358936,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462944.367874,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719462944.367874,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719462944.367874,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719462944.367874,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462944.367874,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719462944.367874,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719462944.367874,Xact,705,89826218,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719462944.367874,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463004.381838,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719463004.381838,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719463004.381838,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719463004.381838,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463004.381838,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463004.381838,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719463004.381838,Xact,705,89826218,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719463004.381838,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463064.393720,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719463064.393720,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719463064.393720,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719463064.393720,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463064.393720,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463064.393720,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719463064.393720,Xact,705,89826218,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719463064.393720,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463124.400104,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719463124.400104,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719463124.400104,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719463124.400104,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463124.400104,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463124.400104,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719463124.400104,Xact,705,89826218,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719463124.400104,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463184.413774,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719463184.413774,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719463184.413774,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719463184.413774,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463184.413774,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463184.413774,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719463184.413774,Xact,705,89826218,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719463184.413774,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463244.422402,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719463244.422402,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719463244.422402,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719463244.422402,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463244.422402,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463244.422402,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719463244.422402,Xact,705,89826218,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719463244.422402,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463304.433739,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719463304.433739,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719463304.433739,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719463304.433739,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463304.433739,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463304.433739,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719463304.433739,Xact,705,89826218,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719463304.433739,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463364.437961,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719463364.437961,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719463364.437961,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719463364.437961,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463364.437961,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463364.437961,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719463364.437961,Xact,705,89826218,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719463364.437961,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463424.450807,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719463424.450807,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719463424.450807,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719463424.450807,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463424.450807,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463424.450807,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719463424.450807,Xact,705,89826218,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719463424.450807,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463484.461809,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719463484.461809,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719463484.461809,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719463484.461809,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463484.461809,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463484.461809,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719463484.461809,Xact,705,89826218,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719463484.461809,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463544.472100,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719463544.472100,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719463544.472100,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719463544.472100,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463544.472100,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463544.472100,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719463544.472100,Xact,705,89826218,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719463544.472100,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463604.480440,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719463604.480440,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719463604.480440,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719463604.480440,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463604.480440,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463604.480440,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719463604.480440,Xact,705,89826218,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719463604.480440,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463664.493127,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719463664.493127,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719463664.493127,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719463664.493127,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463664.493127,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463664.493127,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719463664.493127,Xact,705,89826218,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719463664.493127,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463724.500485,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719463724.500485,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719463724.500485,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719463724.500485,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463724.500485,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463724.500485,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719463724.500485,Xact,705,89826218,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719463724.500485,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463784.516624,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719463784.516624,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719463784.516624,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719463784.516624,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463784.516624,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463784.516624,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719463784.516624,Xact,705,89826218,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719463784.516624,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463844.524403,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719463844.524403,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719463844.524403,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719463844.524403,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463844.524403,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463844.524403,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719463844.524403,Xact,705,89826270,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719463844.524403,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463904.536947,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719463904.536947,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719463904.536947,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719463904.536947,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463904.536947,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463904.536947,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719463904.536947,Xact,705,89826439,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719463904.536947,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463964.549973,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719463964.549973,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719463964.549973,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719463964.549973,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463964.549973,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719463964.549973,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719463964.549973,Xact,705,89826475,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719463964.549973,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464024.557265,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719464024.557265,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719464024.557265,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719464024.557265,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464024.557265,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464024.557265,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719464024.557265,Xact,705,89826475,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719464024.557265,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464084.566047,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719464084.566047,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719464084.566047,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719464084.566047,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464084.566047,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464084.566047,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719464084.566047,Xact,705,89826475,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719464084.566047,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464144.579745,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719464144.579745,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719464144.579745,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719464144.579745,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464144.579745,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464144.579745,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719464144.579745,Xact,705,89826475,9,759,0,44,0,2024-06-13 18:53:49.178489+00
1719464144.579745,other,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464204.594175,CommitTs,0,0,0,0,0,44,0,2024-06-13 18:53:49.178489+00
1719464204.594175,MultiXactMember,2,2851,5,12,0,54,0,2024-06-13 18:53:49.178489+00
1719464204.594175,MultiXactOffset,1,2854,10,11,10,54,0,2024-06-13 18:53:49.178489+00
1719464204.594175,Notify,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464204.594175,Serial,0,0,0,0,0,0,0,2024-06-13 18:53:49.178489+00
1719464204.594175,Subtrans,739,172,0,736,0,44,43,2024-06-13 18:53:49.178489+00
1719464204.594175,Xact,705,89826475,9,759,0,44,0,2024-06-13 18:53:49.178489+00
