Time,UID,PID,%usr,%system,%guest,%CPU,CPU,minflt/s,majflt/s,VSZ,RSS,%MEM,kB_rd/s,kB_wr/s,kB_ccwr/s,cswch/s,nvcswch/s,Command
1707241926,0,11,0.00,0.00,0.00,0.00,1,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.03,0.00,migration/1
1707241926,0,12,0.00,0.02,0.00,0.02,1,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,1.65,0.00,ksoftirqd/1
1707241926,0,15,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.02,0.00,migration/2
1707241926,0,16,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,1.85,0.00,ksoftirqd/2
1707241926,0,19,0.00,0.00,0.00,0.00,3,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.10,0.00,migration/3
1707241926,0,20,0.00,0.02,0.00,0.02,3,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,1.05,0.00,ksoftirqd/3
1707241926,0,42,0.00,4.33,0.00,4.33,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,13.67,61.58,kswapd0
1707241926,0,44,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.02,0.00,khugepaged
1707241926,0,347,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.23,0.00,kworker/2:1H
1707241926,0,375,0.00,0.02,0.00,0.02,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,19.55,0.00,xfsaild/vda3
1707241926,0,587,0.00,0.00,0.00,0.00,2,0.00,0.00,14256,412,0.01,-1.00,-1.00,-1.00,0.02,0.00,/sbin/auditd
1707241926,81,615,0.00,0.00,0.00,0.00,1,0.00,0.00,15180,1124,0.03,-1.00,-1.00,-1.00,0.05,0.00,/usr/bin/dbus-daemon --system --address=systemd: --nofork --nopidfile --systemd-activation
1707241926,0,688,0.00,0.00,0.00,0.00,3,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.08,0.00,kworker/3:1H
1707241926,0,698,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,1.08,0.00,kworker/0:1H
1707241926,0,765,0.00,0.00,0.00,0.00,1,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,1.18,0.00,kworker/1:1H
1707241926,0,797,0.00,0.00,0.00,0.00,0,0.07,0.02,421480,2320,0.06,-1.00,-1.00,-1.00,0.05,0.00,/usr/sbin/NetworkManager --no-daemon
1707241926,0,1101,0.02,0.00,0.00,0.02,1,0.00,0.00,501036,2248,0.06,-1.00,-1.00,-1.00,0.00,0.00,/usr/sbin/rsyslogd -n
1707241926,0,1319,0.00,0.00,0.00,0.00,0,0.32,0.00,17984,220,0.01,-1.00,-1.00,-1.00,0.07,0.00,/usr/libexec/postfix/master -w
1707241926,89,1322,0.00,0.00,0.00,0.00,2,0.67,0.00,18284,256,0.01,-1.00,-1.00,-1.00,0.02,0.00,qmgr -l -t unix -u
1707241926,0,1977,0.02,0.00,0.00,0.02,2,0.00,0.00,427388,924,0.02,-1.00,-1.00,-1.00,0.00,0.00,/usr/bin/python2 -Es /usr/sbin/tuned -l -P
1707241926,0,2340,0.02,0.00,0.00,0.02,0,0.02,0.00,107740,400,0.01,-1.00,-1.00,-1.00,0.02,0.00,/usr/sbin/crond -n
1707241926,0,3631,0.00,0.00,0.00,0.00,3,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,24.12,0.00,kworker/3:1
1707241926,1002,7696,0.00,0.02,0.00,0.02,2,5.12,0.00,1282896,20932,0.53,15.07,0.00,0.00,0.43,0.00,/usr/local/bin/postgres -D /home/markwkm/.local/dbt5
1707241926,1002,7698,0.03,0.00,0.00,0.03,1,2.72,0.00,1283288,103140,2.61,0.00,10.13,0.00,4.95,0.72,postgres: background writer
1707241926,1002,7700,0.00,0.00,0.00,0.00,1,2.07,0.00,1282896,16848,0.43,0.00,0.80,0.00,2.45,0.00,postgres: walwriter
1707241926,1002,7701,0.00,0.00,0.00,0.00,2,0.00,0.00,1285164,1164,0.03,0.00,0.00,0.00,0.15,0.00,postgres: autovacuum launcher
1707241926,1002,12506,0.00,0.00,0.00,0.00,0,0.00,0.00,15420,1712,0.04,-1.00,-1.00,-1.00,0.02,0.00,sshd: markwkm@pts/1
1707241926,1002,12532,0.00,0.00,0.00,0.00,0,0.72,0.00,15420,1792,0.05,-1.00,-1.00,-1.00,0.02,0.00,sshd: markwkm@pts/6
1707241926,1002,19502,0.02,0.03,0.00,0.05,1,4.28,0.00,6128,2184,0.06,0.00,0.00,0.00,2.98,0.02,tmux
1707241926,0,22213,0.00,0.00,0.00,0.00,1,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,2.00,0.00,kworker/1:1
1707241926,1002,27518,0.02,0.00,0.00,0.02,1,0.02,0.00,300136,1280,0.03,0.00,0.20,0.00,0.00,0.00,/home/markwkm/.local/egen/bin/BrokerageHouseMain -d dbt5 -o /tmp/results/bh
1707241926,1002,27522,0.00,0.02,0.00,0.02,1,0.73,0.00,358768,26464,0.67,0.00,0.07,0.00,0.00,0.00,/home/markwkm/.local/egen/bin/MarketExchangeMain -c 5000 -t 5000 -i /home/markwkm/.local/egen/flat_in -o /tmp/results/mee
1707241926,1002,27538,0.00,0.00,0.00,0.00,1,0.03,0.00,252380,84068,2.13,0.07,0.47,0.00,0.00,0.00,/home/markwkm/.local/egen/bin/DriverMain -c 5000 -t 5000 -f 500 -w 300 -d 3600 -y 1000 -u 2 -n 0 -i /home/markwkm/.local/egen/f
1707241926,1002,27550,0.00,0.00,0.00,0.00,2,0.00,0.00,106012,460,0.01,0.00,0.07,0.00,0.02,0.00,sar -o /tmp/results/db/z15rhel7/sysstat/sar.datafile 60
1707241926,1002,27552,0.00,0.00,0.00,0.00,2,0.57,0.00,106760,504,0.01,0.00,0.13,0.00,0.02,0.00,sadc 60 -z -S ALL /tmp/results/db/z15rhel7/sysstat/sar.datafile
1707241926,1002,27609,0.00,0.00,0.00,0.00,2,6.53,0.00,107296,820,0.02,17.07,1.87,0.00,0.27,0.00,/bin/sh /home/markwkm/.local/src/touchstone-tools/builds/release/ts-pgsql-stat -o /tmp/results/db/z15rhel7/dbstat
1707241926,1002,27647,0.00,0.00,0.00,0.00,2,3.20,0.03,1288448,19400,0.49,2.00,0.53,0.00,0.28,0.00,postgres: markwkm dbt5 [local] idle
1707241926,1002,27648,0.05,0.00,0.00,0.05,1,18.85,0.07,1289064,38152,0.97,31.27,9.33,0.00,5.07,0.00,postgres: markwkm dbt5 [local] idle
1707241926,1002,27652,0.00,0.02,0.00,0.02,1,3.72,0.00,106320,844,0.02,0.00,0.20,0.00,0.02,0.00,pidstat -h -l -d -r -u -w 60
1707241926,1002,27656,23.57,9.82,0.00,33.38,0,5.38,0.00,1300124,1083712,27.47,161007.60,1.20,0.00,157.22,17.53,postgres: markwkm dbt5 [local] SELECT
1707241926,1002,27661,1.63,1.28,0.00,2.92,0,5.68,0.02,1299516,1083288,27.46,19199.27,0.53,0.00,234.83,0.83,postgres: markwkm dbt5 [local] SELECT
1707241926,0,28850,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.03,0.00,kworker/2:1
1707241926,0,29599,0.00,0.02,0.00,0.02,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,24.93,0.00,kworker/0:1
1707241926,0,29755,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,10.93,0.00,kworker/2:2
1707241926,1002,30186,0.00,0.00,0.00,0.00,0,4.43,0.03,105940,636,0.02,67.27,0.00,0.00,0.07,0.00,sleep 60
1707241926,0,30223,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,4.13,0.00,kworker/2:0
1707241926,89,30232,0.00,0.02,0.00,0.02,3,19.07,0.60,18120,4112,0.10,-1.00,-1.00,-1.00,0.80,0.02,pickup -l -t unix -u
1707241926,0,31060,0.00,0.00,0.00,0.00,1,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.18,0.00,kworker/u8:0
1707241986,0,1,0.00,0.00,0.00,0.00,2,0.10,0.00,17576,3212,0.08,-1.00,-1.00,-1.00,0.85,0.02,/usr/lib/systemd/systemd --system --deserialize 29
1707241986,0,6,0.00,0.02,0.00,0.02,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,2.30,0.00,ksoftirqd/0
1707241986,0,7,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.02,0.00,migration/0
1707241986,0,9,0.00,0.02,0.00,0.02,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,45.98,0.00,rcu_sched
1707241986,0,11,0.00,0.00,0.00,0.00,1,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.03,0.00,migration/1
1707241986,0,12,0.00,0.00,0.00,0.00,1,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,1.00,0.00,ksoftirqd/1
1707241986,0,15,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.03,0.00,migration/2
1707241986,0,16,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,2.27,0.00,ksoftirqd/2
1707241986,0,19,0.00,0.00,0.00,0.00,3,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.05,0.00,migration/3
1707241986,0,20,0.00,0.00,0.00,0.00,3,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.52,0.00,ksoftirqd/3
1707241986,0,25,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.02,0.00,khungtaskd
1707241986,0,42,0.00,4.72,0.00,4.72,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,14.85,60.92,kswapd0
1707241986,0,44,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.03,0.00,khugepaged
1707241986,0,111,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.05,0.00,kauditd
1707241986,0,347,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.23,0.00,kworker/2:1H
1707241986,0,375,0.00,0.02,0.00,0.02,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,19.35,0.00,xfsaild/vda3
1707241986,0,474,0.00,0.02,0.00,0.02,3,0.25,0.00,12756,3704,0.09,-1.00,-1.00,-1.00,0.07,0.00,/usr/lib/systemd/systemd-journald
1707241986,0,587,0.00,0.00,0.00,0.00,2,0.00,0.00,14256,412,0.01,-1.00,-1.00,-1.00,0.05,0.00,/sbin/auditd
1707241986,0,612,0.00,0.00,0.00,0.00,3,0.00,0.00,3892,948,0.02,-1.00,-1.00,-1.00,0.02,0.00,/usr/lib/systemd/systemd-logind
1707241986,998,644,0.00,0.00,0.00,0.00,2,0.70,0.00,78660,476,0.01,-1.00,-1.00,-1.00,0.03,0.00,/usr/sbin/chronyd
1707241986,0,688,0.00,0.00,0.00,0.00,3,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.07,0.00,kworker/3:1H
1707241986,0,698,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.38,0.00,kworker/0:1H
1707241986,0,765,0.00,0.00,0.00,0.00,1,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.50,0.00,kworker/1:1H
1707241986,0,1101,0.00,0.00,0.00,0.00,1,0.03,0.00,501036,2248,0.06,-1.00,-1.00,-1.00,0.00,0.00,/usr/sbin/rsyslogd -n
1707241986,0,1319,0.00,0.00,0.00,0.00,0,0.00,0.00,17984,220,0.01,-1.00,-1.00,-1.00,0.03,0.00,/usr/libexec/postfix/master -w
1707241986,0,2188,0.00,0.00,0.00,0.00,1,0.27,0.00,14460,416,0.01,-1.00,-1.00,-1.00,0.05,0.00,/usr/sbin/sshd -D
1707241986,0,2340,0.00,0.00,0.00,0.00,0,0.00,0.00,107740,400,0.01,-1.00,-1.00,-1.00,0.02,0.00,/usr/sbin/crond -n
1707241986,0,3631,0.00,0.00,0.00,0.00,3,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.57,0.00,kworker/3:1
1707241986,1002,7696,0.00,0.00,0.00,0.00,2,5.10,0.00,1282896,20932,0.53,15.13,0.00,0.00,0.42,0.00,/usr/local/bin/postgres -D /home/markwkm/.local/dbt5
1707241986,1002,7698,0.02,0.02,0.00,0.03,3,2.40,0.00,1283288,103584,2.63,0.00,8.80,0.00,4.97,0.32,postgres: background writer
1707241986,1002,7700,0.00,0.00,0.00,0.00,2,1.22,0.00,1282896,16856,0.43,0.00,1.73,0.00,2.08,0.00,postgres: walwriter
1707241986,1002,7701,0.00,0.00,0.00,0.00,2,0.02,0.00,1285164,1164,0.03,0.00,0.00,0.00,0.15,0.00,postgres: autovacuum launcher
1707241986,1002,7702,0.00,0.00,0.00,0.00,0,1.05,0.00,1285104,924,0.02,0.00,0.00,0.00,0.02,0.00,postgres: logical replication launcher
1707241986,1002,12506,0.00,0.00,0.00,0.00,0,0.23,0.00,15420,1712,0.04,-1.00,-1.00,-1.00,0.02,0.00,sshd: markwkm@pts/1
1707241986,1002,19502,0.02,0.03,0.00,0.05,2,4.23,0.00,6128,2184,0.06,0.00,0.00,0.00,2.98,0.00,tmux
1707241986,0,22213,0.00,0.00,0.00,0.00,1,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,39.27,0.00,kworker/1:1
1707241986,1002,27538,0.00,0.00,0.00,0.00,1,0.05,0.00,252380,84068,2.13,0.07,0.33,0.00,0.00,0.00,/home/markwkm/.local/egen/bin/DriverMain -c 5000 -t 5000 -f 500 -w 300 -d 3600 -y 1000 -u 2 -n 0 -i /home/markwkm/.local/egen/f
1707241986,1002,27550,0.00,0.00,0.00,0.00,2,0.00,0.00,106012,460,0.01,0.00,0.07,0.00,0.02,0.00,sar -o /tmp/results/db/z15rhel7/sysstat/sar.datafile 60
1707241986,1002,27552,0.00,0.00,0.00,0.00,2,0.55,0.00,106760,504,0.01,0.00,0.13,0.00,0.02,0.00,sadc 60 -z -S ALL /tmp/results/db/z15rhel7/sysstat/sar.datafile
1707241986,1002,27609,0.00,0.00,0.00,0.00,2,6.43,0.00,107296,824,0.02,84.00,2.00,0.00,0.15,0.00,/bin/sh /home/markwkm/.local/src/touchstone-tools/builds/release/ts-pgsql-stat -o /tmp/results/db/z15rhel7/dbstat
1707241986,1002,27647,0.00,0.00,0.00,0.00,1,0.25,0.00,1288448,19508,0.49,0.00,0.27,0.00,0.10,0.00,postgres: markwkm dbt5 [local] idle
1707241986,1002,27652,0.00,0.02,0.00,0.02,1,3.73,0.00,106320,844,0.02,0.00,0.27,0.00,0.02,0.00,pidstat -h -l -d -r -u -w 60
1707241986,1002,27656,0.37,0.48,0.00,0.85,0,0.58,0.00,1300124,1083712,27.47,3590.13,0.00,0.00,187.20,0.38,postgres: markwkm dbt5 [local] SELECT
1707241986,1002,27661,25.23,11.67,0.00,36.90,0,19.62,0.00,1299516,1083640,27.47,197118.13,3.47,0.00,67.88,23.18,postgres: markwkm dbt5 [local] SELECT
1707241986,0,29599,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,6.22,0.00,kworker/0:1
1707241986,0,29755,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.03,0.00,kworker/2:2
1707241986,0,30223,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,20.50,0.00,kworker/2:0
1707241986,89,30232,0.00,0.00,0.00,0.00,3,0.00,0.00,18120,4112,0.10,-1.00,-1.00,-1.00,0.02,0.00,pickup -l -t unix -u
1707241986,1002,30281,0.00,0.00,0.00,0.00,0,4.47,0.02,105940,640,0.02,0.27,0.00,0.00,0.03,0.00,sleep 60
1707241986,0,31060,0.00,0.00,0.00,0.00,1,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.17,0.00,kworker/u8:0
1707242046,0,1,0.02,0.03,0.00,0.05,2,0.12,0.00,17576,3212,0.08,-1.00,-1.00,-1.00,0.83,0.00,/usr/lib/systemd/systemd --system --deserialize 29
1707242046,0,6,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,1.40,0.00,ksoftirqd/0
1707242046,0,7,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.03,0.00,migration/0
1707242046,0,9,0.00,0.02,0.00,0.02,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,48.52,0.00,rcu_sched
1707242046,0,11,0.00,0.00,0.00,0.00,1,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.03,0.00,migration/1
1707242046,0,12,0.00,0.00,0.00,0.00,1,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,2.98,0.00,ksoftirqd/1
1707242046,0,15,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.03,0.00,migration/2
1707242046,0,16,0.00,0.02,0.00,0.02,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,1.68,0.00,ksoftirqd/2
1707242046,0,19,0.00,0.00,0.00,0.00,3,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.03,0.00,migration/3
1707242046,0,20,0.00,0.00,0.00,0.00,3,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.18,0.00,ksoftirqd/3
1707242046,0,42,0.00,4.58,0.00,4.58,1,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,14.37,64.12,kswapd0
1707242046,0,44,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.03,0.00,khugepaged
1707242046,0,111,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.20,0.00,kauditd
1707242046,0,347,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.22,0.00,kworker/2:1H
1707242046,0,375,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,19.32,0.00,xfsaild/vda3
1707242046,0,474,0.00,0.00,0.00,0.00,3,0.85,0.07,12756,3704,0.09,-1.00,-1.00,-1.00,0.10,0.00,/usr/lib/systemd/systemd-journald
1707242046,0,587,0.00,0.00,0.00,0.00,2,0.28,0.00,14256,412,0.01,-1.00,-1.00,-1.00,0.22,0.00,/sbin/auditd
1707242046,0,688,0.00,0.00,0.00,0.00,3,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.18,0.00,kworker/3:1H
1707242046,0,698,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.50,0.00,kworker/0:1H
1707242046,0,765,0.00,0.00,0.00,0.00,1,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.55,0.00,kworker/1:1H
1707242046,0,797,0.00,0.02,0.00,0.02,0,0.37,0.00,421480,2320,0.06,-1.00,-1.00,-1.00,0.02,0.00,/usr/sbin/NetworkManager --no-daemon
1707242046,0,1101,0.00,0.00,0.00,0.00,1,1.18,0.00,501036,2388,0.06,-1.00,-1.00,-1.00,0.00,0.00,/usr/sbin/rsyslogd -n
1707242046,0,1319,0.00,0.00,0.00,0.00,0,0.00,0.00,17984,220,0.01,-1.00,-1.00,-1.00,0.03,0.00,/usr/libexec/postfix/master -w
1707242046,0,1977,0.02,0.00,0.00,0.02,2,0.00,0.00,427388,924,0.02,-1.00,-1.00,-1.00,0.00,0.00,/usr/bin/python2 -Es /usr/sbin/tuned -l -P
1707242046,0,2188,0.00,0.00,0.00,0.00,2,0.28,0.00,14460,416,0.01,-1.00,-1.00,-1.00,0.05,0.00,/usr/sbin/sshd -D
1707242046,0,2340,0.00,0.00,0.00,0.00,0,0.13,0.00,107740,400,0.01,-1.00,-1.00,-1.00,0.02,0.00,/usr/sbin/crond -n
1707242046,0,3631,0.00,0.02,0.00,0.02,3,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,26.38,0.00,kworker/3:1
1707242046,1002,7696,0.00,0.00,0.00,0.00,2,5.18,0.00,1282896,20932,0.53,249.93,0.00,0.00,0.35,0.00,/usr/local/bin/postgres -D /home/markwkm/.local/dbt5
1707242046,1002,7698,0.02,0.02,0.00,0.03,2,2.68,0.00,1283288,104320,2.64,0.00,10.00,0.00,4.93,0.13,postgres: background writer
1707242046,1002,7700,0.00,0.00,0.00,0.00,0,0.62,0.00,1282896,16856,0.43,0.00,0.53,0.00,3.78,0.00,postgres: walwriter
1707242046,1002,7701,0.00,0.00,0.00,0.00,2,0.00,0.00,1285164,1164,0.03,0.00,0.00,0.00,0.15,0.00,postgres: autovacuum launcher
1707242046,1002,12506,0.00,0.00,0.00,0.00,0,0.00,0.00,15420,1712,0.04,-1.00,-1.00,-1.00,0.02,0.00,sshd: markwkm@pts/1
1707242046,0,13016,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.25,0.00,kworker/0:0
1707242046,1002,19502,0.03,0.02,0.00,0.05,3,4.55,0.00,6128,2184,0.06,0.00,0.00,0.00,2.95,0.00,tmux
1707242046,0,22213,0.00,0.00,0.00,0.00,1,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,1.48,0.00,kworker/1:1
1707242046,1002,27518,0.00,0.00,0.00,0.00,1,1.48,0.00,300136,1284,0.03,0.00,0.07,0.00,0.00,0.00,/home/markwkm/.local/egen/bin/BrokerageHouseMain -d dbt5 -o /tmp/results/bh
1707242046,1002,27522,0.02,0.00,0.00,0.02,1,0.15,0.00,358768,26464,0.67,0.00,0.07,0.00,0.00,0.00,/home/markwkm/.local/egen/bin/MarketExchangeMain -c 5000 -t 5000 -i /home/markwkm/.local/egen/flat_in -o /tmp/results/mee
1707242046,1002,27538,0.02,0.00,0.00,0.02,1,0.80,0.00,252380,84068,2.13,0.07,0.33,0.00,0.00,0.00,/home/markwkm/.local/egen/bin/DriverMain -c 5000 -t 5000 -f 500 -w 300 -d 3600 -y 1000 -u 2 -n 0 -i /home/markwkm/.local/egen/f
1707242046,1002,27550,0.00,0.00,0.00,0.00,2,0.18,0.00,106012,460,0.01,0.07,0.07,0.00,0.03,0.00,sar -o /tmp/results/db/z15rhel7/sysstat/sar.datafile 60
1707242046,1002,27552,0.00,0.00,0.00,0.00,2,0.83,0.00,106760,504,0.01,0.00,0.13,0.00,0.02,0.00,sadc 60 -z -S ALL /tmp/results/db/z15rhel7/sysstat/sar.datafile
1707242046,1002,27609,0.00,0.00,0.00,0.00,2,6.52,0.00,107296,828,0.02,17.13,1.87,0.00,0.15,0.00,/bin/sh /home/markwkm/.local/src/touchstone-tools/builds/release/ts-pgsql-stat -o /tmp/results/db/z15rhel7/dbstat
1707242046,1002,27647,0.00,0.00,0.00,0.00,1,0.67,0.00,1288448,19508,0.49,0.53,0.53,0.00,0.17,0.00,postgres: markwkm dbt5 [local] idle
1707242046,1002,27648,0.00,0.00,0.00,0.00,0,2.33,0.00,1289064,38372,0.97,0.27,0.40,0.00,0.20,0.00,postgres: markwkm dbt5 [local] idle
1707242046,1002,27652,0.00,0.00,0.00,0.00,1,3.90,0.00,106320,844,0.02,0.00,0.20,0.00,0.02,0.00,pidstat -h -l -d -r -u -w 60
1707242046,1002,27656,11.08,4.98,0.00,16.07,2,14.37,0.00,1300124,1083868,27.48,83570.13,2.13,0.00,180.62,3.60,postgres: markwkm dbt5 [local] SELECT
1707242046,1002,27661,16.20,6.53,0.00,22.73,2,9.42,0.00,1299648,1083656,27.47,111094.00,0.00,0.00,139.53,9.53,postgres: markwkm dbt5 [local] SELECT
1707242046,0,29599,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,29.92,0.00,kworker/0:1
1707242046,0,29755,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.03,0.00,kworker/2:2
1707242046,0,30223,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,12.73,0.00,kworker/2:0
1707242046,89,30232,0.00,0.00,0.00,0.00,3,0.00,0.00,18120,4112,0.10,-1.00,-1.00,-1.00,0.02,0.00,pickup -l -t unix -u
1707242046,1002,30369,0.00,0.00,0.00,0.00,3,4.45,0.02,105940,636,0.02,0.27,0.00,0.00,0.03,0.00,sleep 60
1707242046,0,31060,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.17,0.17,kworker/u8:0
1707242106,0,1,0.00,0.00,0.00,0.00,3,1.07,0.00,17576,3212,0.08,-1.00,-1.00,-1.00,0.82,0.00,/usr/lib/systemd/systemd --system --deserialize 29
1707242106,0,6,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,1.78,0.00,ksoftirqd/0
1707242106,0,7,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.20,0.00,migration/0
1707242106,0,9,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,46.92,0.00,rcu_sched
1707242106,0,11,0.00,0.00,0.00,0.00,1,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.10,0.00,migration/1
1707242106,0,12,0.00,0.00,0.00,0.00,1,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,1.23,0.00,ksoftirqd/1
1707242106,0,16,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,2.07,0.00,ksoftirqd/2
1707242106,0,20,0.00,0.00,0.00,0.00,3,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.90,0.00,ksoftirqd/3
1707242106,0,25,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.02,0.00,khungtaskd
1707242106,0,42,0.00,2.82,0.00,2.82,1,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,9.83,33.98,kswapd0
1707242106,0,44,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.03,0.00,khugepaged
1707242106,0,347,0.00,0.00,0.00,0.00,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.48,0.00,kworker/2:1H
1707242106,0,375,0.00,0.02,0.00,0.02,2,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,19.50,0.00,xfsaild/vda3
1707242106,0,587,0.00,0.00,0.00,0.00,2,0.18,0.00,14256,412,0.01,-1.00,-1.00,-1.00,0.02,0.00,/sbin/auditd
1707242106,0,612,0.00,0.00,0.00,0.00,3,0.37,0.00,3892,948,0.02,-1.00,-1.00,-1.00,0.02,0.00,/usr/lib/systemd/systemd-logind
1707242106,81,615,0.00,0.00,0.00,0.00,1,1.27,0.00,15180,1136,0.03,-1.00,-1.00,-1.00,0.02,0.00,/usr/bin/dbus-daemon --system --address=systemd: --nofork --nopidfile --systemd-activation
1707242106,0,688,0.00,0.00,0.00,0.00,3,0.00,0.00,0,0,0.00,-1.00,-1.00,-1.00,0.48,0.00,kworker/3:1H
