ctime,relid,indexrelid,schemaname,relname,indexrelname,idx_scan,idx_tup_read,idx_tup_fetch,relid,indexrelid,schemaname,relname,indexrelname,idx_blks_read,idx_blks_hit
1654125746.926869,3394,3395,pg_catalog,pg_init_privs,pg_init_privs_o_c_o_index,1158,0,0,3394,3395,pg_catalog,pg_init_privs,pg_init_privs_o_c_o_index,151,1192
1654125746.926869,3596,3597,pg_catalog,pg_seclabel,pg_seclabel_object_index,1158,0,0,3596,3597,pg_catalog,pg_seclabel,pg_seclabel_object_index,74,2242
1654125746.926869,3592,3593,pg_catalog,pg_shseclabel,pg_shseclabel_object_index,0,0,0,3592,3593,pg_catalog,pg_shseclabel,pg_shseclabel_object_index,0,0
1654125746.926869,3456,3085,pg_catalog,pg_collation,pg_collation_oid_index,53,53,53,3456,3085,pg_catalog,pg_collation,pg_collation_oid_index,132,27
1654125746.926869,3456,3164,pg_catalog,pg_collation,pg_collation_name_enc_nsp_index,0,0,0,3456,3164,pg_catalog,pg_collation,pg_collation_name_enc_nsp_index,0,0
1654125746.926869,3350,3351,pg_catalog,pg_partitioned_table,pg_partitioned_table_partrelid_index,0,0,0,3350,3351,pg_catalog,pg_partitioned_table,pg_partitioned_table_partrelid_index,0,0
1654125746.926869,3541,3542,pg_catalog,pg_range,pg_range_rngtypid_index,794,0,0,3541,3542,pg_catalog,pg_range,pg_range_rngtypid_index,834,754
1654125746.926869,3541,2228,pg_catalog,pg_range,pg_range_rngmultitypid_index,794,0,0,3541,2228,pg_catalog,pg_range,pg_range_rngmultitypid_index,833,755
1654125746.926869,3576,3574,pg_catalog,pg_transform,pg_transform_oid_index,0,0,0,3576,3574,pg_catalog,pg_transform,pg_transform_oid_index,0,0
1654125746.926869,3576,3575,pg_catalog,pg_transform,pg_transform_type_lang_index,0,0,0,3576,3575,pg_catalog,pg_transform,pg_transform_type_lang_index,0,0
1654125746.926869,2224,5002,pg_catalog,pg_sequence,pg_sequence_seqrelid_index,58,58,58,2224,5002,pg_catalog,pg_sequence,pg_sequence_seqrelid_index,94,36
1654125746.926869,6104,6110,pg_catalog,pg_publication,pg_publication_oid_index,0,0,0,6104,6110,pg_catalog,pg_publication,pg_publication_oid_index,0,0
1654125746.926869,6104,6111,pg_catalog,pg_publication,pg_publication_pubname_index,0,0,0,6104,6111,pg_catalog,pg_publication,pg_publication_pubname_index,0,0
1654125746.926869,6106,6112,pg_catalog,pg_publication_rel,pg_publication_rel_oid_index,0,0,0,6106,6112,pg_catalog,pg_publication_rel,pg_publication_rel_oid_index,0,0
1654125746.926869,6106,6113,pg_catalog,pg_publication_rel,pg_publication_rel_prrelid_prpubid_index,741,0,0,6106,6113,pg_catalog,pg_publication_rel,pg_publication_rel_prrelid_prpubid_index,385,1097
1654125746.926869,6102,6117,pg_catalog,pg_subscription_rel,pg_subscription_rel_srrelid_srsubid_index,0,0,0,6102,6117,pg_catalog,pg_subscription_rel,pg_subscription_rel_srrelid_srsubid_index,0,0
1654125746.926869,2613,2683,pg_catalog,pg_largeobject,pg_largeobject_loid_pn_index,0,0,0,2613,2683,pg_catalog,pg_largeobject,pg_largeobject_loid_pn_index,0,0
1654125746.926869,14525,14526,pg_toast,pg_toast_14522,pg_toast_14522_index,0,0,0,14525,14526,pg_toast,pg_toast_14522,pg_toast_14522_index,0,0
1654125746.926869,14520,14521,pg_toast,pg_toast_14517,pg_toast_14517_index,0,0,0,14520,14521,pg_toast,pg_toast_14517,pg_toast_14517_index,0,0
1654125746.926869,14530,14531,pg_toast,pg_toast_14527,pg_toast_14527_index,0,0,0,14530,14531,pg_toast,pg_toast_14527,pg_toast_14527_index,0,0
1654125746.926869,14535,14536,pg_toast,pg_toast_14532,pg_toast_14532_index,0,0,0,14535,14536,pg_toast,pg_toast_14532,pg_toast_14532_index,0,0
1654125746.926869,17752,17753,pg_toast,pg_toast_17749,pg_toast_17749_index,0,0,0,17752,17753,pg_toast,pg_toast_17749,pg_toast_17749_index,1,0
1654125746.926869,17749,17804,public,customer,customer_c_mktsegment_c_custkey_idx,0,0,0,17749,17804,public,customer,customer_c_mktsegment_c_custkey_idx,1,8
1654125746.926869,17749,17799,public,customer,pk_customer,28,28,0,17749,17799,public,customer,pk_customer,6,87
1654125746.926869,17749,17802,public,customer,customer_c_nationkey_c_custkey_idx,0,0,0,17749,17802,public,customer,customer_c_nationkey_c_custkey_idx,1,8
1654125746.926869,17749,17809,public,customer,customer_c_phone_idx_c_acctbal,0,0,0,17749,17809,public,customer,customer_c_phone_idx_c_acctbal,1,8
1654125746.926869,17749,17807,public,customer,customer_c_phone_c_acctbal_c_custkey_idx,0,0,0,17749,17807,public,customer,customer_c_phone_c_acctbal_c_custkey_idx,1,8
1654125806.937357,17757,17758,pg_toast,pg_toast_17754,pg_toast_17754_index,0,0,0,17757,17758,pg_toast,pg_toast_17754,pg_toast_17754_index,1,0
1654125806.937357,17754,17798,public,orders,pk_orders,0,0,0,17754,17798,public,orders,pk_orders,110,45103
1654125806.937357,17754,17803,public,orders,orders_o_orderkey_o_orderdate_idx,3262906,3262906,3500,17754,17803,public,orders,orders_o_orderkey_o_orderdate_idx,2796756,7037177
1654125806.937357,17754,17787,public,orders,orders_o_orderdate_idx,0,0,0,17754,17787,public,orders,orders_o_orderdate_idx,9,35928
1654125806.937357,17754,17794,public,orders,orders_o_custkey_idx,28,28,0,17754,17794,public,orders,orders_o_custkey_idx,9292,35807
1654125806.937357,2619,2696,pg_catalog,pg_statistic,pg_statistic_relid_att_inh_index,23924,20611,20307,2619,2696,pg_catalog,pg_statistic,pg_statistic_relid_att_inh_index,1561,52191
1654125806.937357,1247,2703,pg_catalog,pg_type,pg_type_oid_index,88304,87914,87914,1247,2703,pg_catalog,pg_type,pg_type_oid_index,1472,181795
1654125806.937357,1247,2704,pg_catalog,pg_type,pg_type_typname_nsp_index,2501,1864,1569,1247,2704,pg_catalog,pg_type,pg_type_typname_nsp_index,1123,6005
1654125806.937357,17762,17763,pg_toast,pg_toast_17759,pg_toast_17759_index,0,0,0,17762,17763,pg_toast,pg_toast_17759,pg_toast_17759_index,1,0
1654125806.937357,17759,17788,public,lineitem,pk_lineitem,0,0,0,17759,17788,public,lineitem,pk_lineitem,909,239635
1654125806.937357,17759,17793,public,lineitem,lineitem_l_shipdate_idx,0,0,0,17759,17793,public,lineitem,lineitem_l_shipdate_idx,7,122826
1654125806.937357,17759,17796,public,lineitem,lineitem_l_orderkey_idx_part2,0,0,0,17759,17796,public,lineitem,lineitem_l_orderkey_idx_part2,77,21454
1654125806.937357,17759,17792,public,lineitem,lineitem_l_partkey_l_suppkey_l_shipdate_l_quantity_idx,679966,3542351,3263144,17759,17792,public,lineitem,lineitem_l_partkey_l_suppkey_l_shipdate_l_quantity_idx,502131,2630254
1654125806.937357,17759,17786,public,lineitem,lineitem_l_orderkey_idx_l_returnflag,0,0,0,17759,17786,public,lineitem,lineitem_l_orderkey_idx_l_returnflag,93,44526
1654125806.937357,17759,17806,public,lineitem,lineitem_l_partkey_l_quantity_l_shipmode_idx,3880,63198,5213,17759,17806,public,lineitem,lineitem_l_partkey_l_quantity_l_shipmode_idx,170860,243714
1654125806.937357,17759,17808,public,lineitem,lineitem_l_orderkey_l_suppkey_l_quantity_idx,40,40,1,17759,17808,public,lineitem,lineitem_l_orderkey_l_suppkey_l_quantity_idx,806,239376
1654125806.937357,17759,17795,public,lineitem,lineitem_l_orderkey_l_suppkey_idx,0,0,0,17759,17795,public,lineitem,lineitem_l_orderkey_l_suppkey_idx,460,151581
1654125806.937357,17759,17805,public,lineitem,lineitem_l_receiptdate_idx,0,0,0,17759,17805,public,lineitem,lineitem_l_receiptdate_idx,5,122818
1654125806.937357,2836,2837,pg_toast,pg_toast_1255,pg_toast_1255_index,0,0,0,2836,2837,pg_toast,pg_toast_1255,pg_toast_1255_index,0,0
1654125806.937357,4171,4172,pg_toast,pg_toast_1247,pg_toast_1247_index,0,0,0,4171,4172,pg_toast,pg_toast_1247,pg_toast_1247_index,0,0
1654125806.937357,2830,2831,pg_toast,pg_toast_2604,pg_toast_2604_index,0,0,0,2830,2831,pg_toast,pg_toast_2604,pg_toast_2604_index,0,0
1654125806.937357,2832,2833,pg_toast,pg_toast_2606,pg_toast_2606_index,0,0,0,2832,2833,pg_toast,pg_toast_2606,pg_toast_2606_index,0,0
1654125806.937357,4157,4158,pg_toast,pg_toast_2612,pg_toast_2612_index,0,0,0,4157,4158,pg_toast,pg_toast_2612,pg_toast_2612_index,0,0
1654125806.937357,4159,4160,pg_toast,pg_toast_2600,pg_toast_2600_index,0,0,0,4159,4160,pg_toast,pg_toast_2600,pg_toast_2600_index,0,0
1654125806.937357,2840,2841,pg_toast,pg_toast_2619,pg_toast_2619_index,774,1259,1259,2840,2841,pg_toast,pg_toast_2619,pg_toast_2619_index,345,1145
1654125806.937357,3439,3440,pg_toast,pg_toast_3381,pg_toast_3381_index,0,0,0,3439,3440,pg_toast,pg_toast_3381,pg_toast_3381_index,0,0
1654125806.937357,3430,3431,pg_toast,pg_toast_3429,pg_toast_3429_index,0,0,0,3430,3431,pg_toast,pg_toast_3429,pg_toast_3429_index,0,0
1654125806.937357,2838,2839,pg_toast,pg_toast_2618,pg_toast_2618_index,770,2675,2675,2838,2839,pg_toast,pg_toast_2618,pg_toast_2618_index,152,1162
1654125806.937357,2336,2337,pg_toast,pg_toast_2620,pg_toast_2620_index,0,0,0,2336,2337,pg_toast,pg_toast_2620,pg_toast_2620_index,0,0
1654125806.937357,4145,4146,pg_toast,pg_toast_3466,pg_toast_3466_index,0,0,0,4145,4146,pg_toast,pg_toast_3466,pg_toast_3466_index,0,0
1654125806.937357,2834,2835,pg_toast,pg_toast_2609,pg_toast_2609_index,0,0,0,2834,2835,pg_toast,pg_toast_2609,pg_toast_2609_index,0,0
1654125806.937357,4163,4164,pg_toast,pg_toast_2615,pg_toast_2615_index,0,0,0,4163,4164,pg_toast,pg_toast_2615,pg_toast_2615_index,0,0
1654125806.937357,3118,3119,pg_catalog,pg_foreign_table,pg_foreign_table_relid_index,0,0,0,3118,3119,pg_catalog,pg_foreign_table,pg_foreign_table_relid_index,0,0
1654125806.937357,4177,4178,pg_toast,pg_toast_1262,pg_toast_1262_index,0,0,0,4177,4178,pg_toast,pg_toast_1262,pg_toast_1262_index,0,0
1654125806.937357,2966,2967,pg_toast,pg_toast_2964,pg_toast_2964_index,0,0,0,2966,2967,pg_toast,pg_toast_2964,pg_toast_2964_index,0,0
1654125806.937357,4185,4186,pg_toast,pg_toast_1213,pg_toast_1213_index,0,0,0,4185,4186,pg_toast,pg_toast_1213,pg_toast_1213_index,0,0
1654125806.937357,4175,4176,pg_toast,pg_toast_1260,pg_toast_1260_index,0,0,0,4175,4176,pg_toast,pg_toast_1260,pg_toast_1260_index,0,0
1654125806.937357,2846,2847,pg_toast,pg_toast_2396,pg_toast_2396_index,0,0,0,2846,2847,pg_toast,pg_toast_2396,pg_toast_2396_index,0,0
1654125806.937357,4169,4170,pg_toast,pg_toast_3600,pg_toast_3600_index,0,0,0,4169,4170,pg_toast,pg_toast_3600,pg_toast_3600_index,0,0
1654125806.937357,4147,4148,pg_toast,pg_toast_3079,pg_toast_3079_index,0,0,0,4147,4148,pg_toast,pg_toast_3079,pg_toast_3079_index,0,0
1654125806.937357,4149,4150,pg_toast,pg_toast_2328,pg_toast_2328_index,0,0,0,4149,4150,pg_toast,pg_toast_2328,pg_toast_2328_index,0,0
1654125806.937357,4151,4152,pg_toast,pg_toast_1417,pg_toast_1417_index,0,0,0,4151,4152,pg_toast,pg_toast_1417,pg_toast_1417_index,0,0
1654125806.937357,4173,4174,pg_toast,pg_toast_1418,pg_toast_1418_index,0,0,0,4173,4174,pg_toast,pg_toast_1418,pg_toast_1418_index,0,0
1654125806.937357,4153,4154,pg_toast,pg_toast_3118,pg_toast_3118_index,0,0,0,4153,4154,pg_toast,pg_toast_3118,pg_toast_3118_index,0,0
1654125806.937357,4167,4168,pg_toast,pg_toast_3256,pg_toast_3256_index,0,0,0,4167,4168,pg_toast,pg_toast_3256,pg_toast_3256_index,0,0
1654125806.937357,4181,4182,pg_toast,pg_toast_6000,pg_toast_6000_index,0,0,0,4181,4182,pg_toast,pg_toast_6000,pg_toast_6000_index,0,0
1654125806.937357,4143,4144,pg_toast,pg_toast_826,pg_toast_826_index,0,0,0,4143,4144,pg_toast,pg_toast_826,pg_toast_826_index,0,0
1654125806.937357,4155,4156,pg_toast,pg_toast_3394,pg_toast_3394_index,0,0,0,4155,4156,pg_toast,pg_toast_3394,pg_toast_3394_index,0,0
1654125806.937357,3598,3599,pg_toast,pg_toast_3596,pg_toast_3596_index,0,0,0,3598,3599,pg_toast,pg_toast_3596,pg_toast_3596_index,0,0
1654125806.937357,4060,4061,pg_toast,pg_toast_3592,pg_toast_3592_index,0,0,0,4060,4061,pg_toast,pg_toast_3592,pg_toast_3592_index,0,0
1654125806.937357,6175,6176,pg_toast,pg_toast_3456,pg_toast_3456_index,0,0,0,6175,6176,pg_toast,pg_toast_3456,pg_toast_3456_index,0,0
1654125806.937357,4165,4166,pg_toast,pg_toast_3350,pg_toast_3350_index,0,0,0,4165,4166,pg_toast,pg_toast_3350,pg_toast_3350_index,0,0
1654125806.937357,4183,4184,pg_toast,pg_toast_6100,pg_toast_6100_index,0,0,0,4183,4184,pg_toast,pg_toast_6100,pg_toast_6100_index,0,0
1654125806.937357,1260,2677,pg_catalog,pg_authid,pg_authid_oid_index,7113,7113,7113,1260,2677,pg_catalog,pg_authid,pg_authid_oid_index,950,13276
1654125806.937357,1260,2676,pg_catalog,pg_authid,pg_authid_rolname_index,6018,6018,6018,1260,2676,pg_catalog,pg_authid,pg_authid_rolname_index,948,11088
1654125806.937357,17737,17738,pg_toast,pg_toast_17734,pg_toast_17734_index,0,0,0,17737,17738,pg_toast,pg_toast_17734,pg_toast_17734_index,1,0
1654125806.937357,17734,17783,public,supplier,pk_supplier,25904,25904,25844,17734,17783,public,supplier,pk_supplier,261,51561
1654125806.937357,17734,17791,public,supplier,supplier_s_suppkey_idx_like,0,0,0,17734,17791,public,supplier,supplier_s_suppkey_idx_like,4,10
1654125806.937357,17734,17789,public,supplier,supplier_s_nationkey_s_suppkey_idx,3,100000,0,17734,17789,public,supplier,supplier_s_nationkey_s_suppkey_idx,252,10
1654125806.937357,17764,17810,public,nation,pk_nation,25898,25898,25844,17764,17810,public,nation,pk_nation,8,25903
1654125806.937357,3429,3433,pg_catalog,pg_statistic_ext_data,pg_statistic_ext_data_stxoid_index,0,0,0,3429,3433,pg_catalog,pg_statistic_ext_data,pg_statistic_ext_data_stxoid_index,0,0
1654125806.937357,17742,17743,pg_toast,pg_toast_17739,pg_toast_17739_index,0,0,0,17742,17743,pg_toast,pg_toast_17739,pg_toast_17739_index,1,0
1654125806.937357,17739,17797,public,part,part_p_size_idx,0,0,0,17739,17797,public,part,part_p_size_idx,1,31
1654125806.937357,17739,17781,public,part,pk_part,166455,166455,166411,17739,17781,public,part,pk_part,19795,479584
1654125806.937357,17739,17800,public,part,part_ios_test1,1,40253,40253,17739,17800,public,part,part_ios_test1,289,9
1654125806.937357,17739,17785,public,part,part_p_type_p_partkey_idx,0,0,0,17739,17785,public,part,part_p_type_p_partkey_idx,5,9
1654125806.937357,17739,17784,public,part,part_p_container_p_brand_p_partkey_idx,1,1925,0,17739,17784,public,part,part_p_container_p_brand_p_partkey_idx,18,9
1654125806.937357,17767,17801,public,region,pk_region,12,12,0,17767,17801,public,region,pk_region,4,13
1654125806.937357,17747,17748,pg_toast,pg_toast_17744,pg_toast_17744_index,0,0,0,17747,17748,pg_toast,pg_toast_17744,pg_toast_17744_index,1,0
1654125806.937357,17744,17790,public,partsupp,pk_partsupp,6491,25874,25844,17744,17790,public,partsupp,pk_partsupp,4336,15175
1654125806.937357,17744,17782,public,partsupp,partsupp_ps_suppkey_idx,24077,1848478,1848434,17744,17782,public,partsupp,partsupp_ps_suppkey_idx,9628,62612
1654125806.937357,1418,174,pg_catalog,pg_user_mapping,pg_user_mapping_oid_index,0,0,0,1418,174,pg_catalog,pg_user_mapping,pg_user_mapping_oid_index,0,0
1654125806.937357,1418,175,pg_catalog,pg_user_mapping,pg_user_mapping_user_server_index,0,0,0,1418,175,pg_catalog,pg_user_mapping,pg_user_mapping_user_server_index,0,0
1654125806.937357,6100,6114,pg_catalog,pg_subscription,pg_subscription_oid_index,0,0,0,6100,6114,pg_catalog,pg_subscription,pg_subscription_oid_index,0,0
1654125806.937357,6100,6115,pg_catalog,pg_subscription,pg_subscription_subname_index,0,0,0,6100,6115,pg_catalog,pg_subscription,pg_subscription_subname_index,0,0
1654125806.937357,1249,2659,pg_catalog,pg_attribute,pg_attribute_relid_attnum_index,208577,508063,508063,1249,2659,pg_catalog,pg_attribute,pg_attribute_relid_attnum_index,3316,429273
1654125806.937357,1249,2658,pg_catalog,pg_attribute,pg_attribute_relid_attnam_index,742,742,742,1249,2658,pg_catalog,pg_attribute,pg_attribute_relid_attnam_index,343,8616
1654125806.937357,1255,2690,pg_catalog,pg_proc,pg_proc_oid_index,32459,32459,32459,1255,2690,pg_catalog,pg_proc,pg_proc_oid_index,3928,65676
1654125806.937357,1255,2691,pg_catalog,pg_proc,pg_proc_proname_args_nsp_index,3075,17260,17260,1255,2691,pg_catalog,pg_proc,pg_proc_proname_args_nsp_index,2141,6838
1654125806.937357,1259,2662,pg_catalog,pg_class,pg_class_oid_index,171744,171065,165711,1259,2662,pg_catalog,pg_class,pg_class_oid_index,1911,350532
1654125806.937357,1259,3455,pg_catalog,pg_class,pg_class_tblspc_relfilenode_index,0,0,0,1259,3455,pg_catalog,pg_class,pg_class_tblspc_relfilenode_index,312,2173
1654125806.937357,1259,2663,pg_catalog,pg_class,pg_class_relname_nsp_index,15648,8204,7872,1259,2663,pg_catalog,pg_class,pg_class_relname_nsp_index,1865,36002
1654125806.937357,2604,2657,pg_catalog,pg_attrdef,pg_attrdef_oid_index,0,0,0,2604,2657,pg_catalog,pg_attrdef,pg_attrdef_oid_index,0,0
1654125806.937357,2604,2656,pg_catalog,pg_attrdef,pg_attrdef_adrelid_adnum_index,0,0,0,2604,2656,pg_catalog,pg_attrdef,pg_attrdef_adrelid_adnum_index,0,0
1654125806.937357,2606,2667,pg_catalog,pg_constraint,pg_constraint_oid_index,184,88,88,2606,2667,pg_catalog,pg_constraint,pg_constraint_oid_index,44,422
1654125806.937357,2606,2579,pg_catalog,pg_constraint,pg_constraint_conparentid_index,0,0,0,2606,2579,pg_catalog,pg_constraint,pg_constraint_conparentid_index,26,168
1654125806.937357,2606,2666,pg_catalog,pg_constraint,pg_constraint_contypid_index,0,0,0,2606,2666,pg_catalog,pg_constraint,pg_constraint_contypid_index,26,168
1654125806.937357,2606,2665,pg_catalog,pg_constraint,pg_constraint_conrelid_contypid_conname_index,520,520,520,2606,2665,pg_catalog,pg_constraint,pg_constraint_conrelid_contypid_conname_index,359,719
1654125806.937357,2606,2664,pg_catalog,pg_constraint,pg_constraint_conname_nsp_index,0,0,0,2606,2664,pg_catalog,pg_constraint,pg_constraint_conname_nsp_index,26,168
1654125806.937357,2611,2680,pg_catalog,pg_inherits,pg_inherits_relid_seqno_index,669,0,0,2611,2680,pg_catalog,pg_inherits,pg_inherits_relid_seqno_index,74,1264
1654125806.937357,2611,2187,pg_catalog,pg_inherits,pg_inherits_parent_index,0,0,0,2611,2187,pg_catalog,pg_inherits,pg_inherits_parent_index,0,0
1654125806.937357,2610,2679,pg_catalog,pg_index,pg_index_indexrelid_index,57868,57909,57547,2610,2679,pg_catalog,pg_index,pg_index_indexrelid_index,990,64831
1654125806.937357,2610,2678,pg_catalog,pg_index,pg_index_indrelid_index,12359,32646,32423,2610,2678,pg_catalog,pg_index,pg_index_indrelid_index,979,15390
1654125806.937357,2617,2688,pg_catalog,pg_operator,pg_operator_oid_index,15489,15489,15489,2617,2688,pg_catalog,pg_operator,pg_operator_oid_index,1831,32781
1654125806.937357,2617,2689,pg_catalog,pg_operator,pg_operator_oprname_l_r_n_index,11132,103685,103685,2617,2689,pg_catalog,pg_operator,pg_operator_oprname_l_r_n_index,2354,23201
1654125806.937357,2753,2755,pg_catalog,pg_opfamily,pg_opfamily_oid_index,0,0,0,2753,2755,pg_catalog,pg_opfamily,pg_opfamily_oid_index,0,0
1654125806.937357,2753,2754,pg_catalog,pg_opfamily,pg_opfamily_am_name_nsp_index,0,0,0,2753,2754,pg_catalog,pg_opfamily,pg_opfamily_am_name_nsp_index,0,0
1654125806.937357,2616,2687,pg_catalog,pg_opclass,pg_opclass_oid_index,30066,30066,30066,2616,2687,pg_catalog,pg_opclass,pg_opclass_oid_index,1008,36441
1654125806.937357,2616,2686,pg_catalog,pg_opclass,pg_opclass_am_name_nsp_index,9519,408654,408654,2616,2686,pg_catalog,pg_opclass,pg_opclass_am_name_nsp_index,814,11019
1654125806.937357,2601,2652,pg_catalog,pg_am,pg_am_oid_index,0,0,0,2601,2652,pg_catalog,pg_am,pg_am_oid_index,0,0
1654125806.937357,2601,2651,pg_catalog,pg_am,pg_am_name_index,0,0,0,2601,2651,pg_catalog,pg_am,pg_am_name_index,0,0
1654125806.937357,2602,2756,pg_catalog,pg_amop,pg_amop_oid_index,0,0,0,2602,2756,pg_catalog,pg_amop,pg_amop_oid_index,0,0
1654125806.937357,2602,2654,pg_catalog,pg_amop,pg_amop_opr_fam_index,19689,67482,67482,2602,2654,pg_catalog,pg_amop,pg_amop_opr_fam_index,2262,41528
1654125806.937357,2602,2653,pg_catalog,pg_amop,pg_amop_fam_strat_index,22185,22185,22185,2602,2653,pg_catalog,pg_amop,pg_amop_fam_strat_index,1272,45077
1654125806.937357,2603,2757,pg_catalog,pg_amproc,pg_amproc_oid_index,0,0,0,2603,2757,pg_catalog,pg_amproc,pg_amproc_oid_index,0,0
1654125806.937357,2603,2655,pg_catalog,pg_amproc,pg_amproc_fam_proc_index,31376,78079,78079,2603,2655,pg_catalog,pg_amproc,pg_amproc_fam_proc_index,1951,68184
1654125806.937357,2612,2682,pg_catalog,pg_language,pg_language_oid_index,0,0,0,2612,2682,pg_catalog,pg_language,pg_language_oid_index,0,0
1654125806.937357,2612,2681,pg_catalog,pg_language,pg_language_name_index,0,0,0,2612,2681,pg_catalog,pg_language,pg_language_name_index,0,0
1654125806.937357,2995,2996,pg_catalog,pg_largeobject_metadata,pg_largeobject_metadata_oid_index,0,0,0,2995,2996,pg_catalog,pg_largeobject_metadata,pg_largeobject_metadata_oid_index,0,0
1654125806.937357,2600,2650,pg_catalog,pg_aggregate,pg_aggregate_fnoid_index,2701,2701,2701,2600,2650,pg_catalog,pg_aggregate,pg_aggregate_fnoid_index,900,3968
1654125806.937357,3381,3380,pg_catalog,pg_statistic_ext,pg_statistic_ext_oid_index,0,0,0,3381,3380,pg_catalog,pg_statistic_ext,pg_statistic_ext_oid_index,0,0
1654125806.937357,3381,3379,pg_catalog,pg_statistic_ext,pg_statistic_ext_relid_index,6919,0,0,3381,3379,pg_catalog,pg_statistic_ext,pg_statistic_ext_relid_index,446,13392
1654125806.937357,3381,3997,pg_catalog,pg_statistic_ext,pg_statistic_ext_name_index,0,0,0,3381,3997,pg_catalog,pg_statistic_ext,pg_statistic_ext_name_index,0,0
1654125806.937357,2618,2692,pg_catalog,pg_rewrite,pg_rewrite_oid_index,159,106,106,2618,2692,pg_catalog,pg_rewrite,pg_rewrite_oid_index,103,162
1654125806.937357,2618,2693,pg_catalog,pg_rewrite,pg_rewrite_rel_rulename_index,1101,1120,1067,2618,2693,pg_catalog,pg_rewrite,pg_rewrite_rel_rulename_index,211,1712
1654125806.937357,2620,2702,pg_catalog,pg_trigger,pg_trigger_oid_index,0,0,0,2620,2702,pg_catalog,pg_trigger,pg_trigger_oid_index,0,0
1654125806.937357,2620,2701,pg_catalog,pg_trigger,pg_trigger_tgrelid_tgname_index,0,0,0,2620,2701,pg_catalog,pg_trigger,pg_trigger_tgrelid_tgname_index,0,0
1654125806.937357,2620,2699,pg_catalog,pg_trigger,pg_trigger_tgconstraint_index,0,0,0,2620,2699,pg_catalog,pg_trigger,pg_trigger_tgconstraint_index,0,0
1654125806.937357,3466,3468,pg_catalog,pg_event_trigger,pg_event_trigger_oid_index,0,0,0,3466,3468,pg_catalog,pg_event_trigger,pg_event_trigger_oid_index,0,0
1654125806.937357,3466,3467,pg_catalog,pg_event_trigger,pg_event_trigger_evtname_index,783,0,0,3466,3467,pg_catalog,pg_event_trigger,pg_event_trigger_evtname_index,87,696
1654125806.937357,2609,2675,pg_catalog,pg_description,pg_description_o_c_o_index,1158,0,0,2609,2675,pg_catalog,pg_description,pg_description_o_c_o_index,225,2276
1654125806.937357,2605,2660,pg_catalog,pg_cast,pg_cast_oid_index,0,0,0,2605,2660,pg_catalog,pg_cast,pg_cast_oid_index,0,0
1654125806.937357,2605,2661,pg_catalog,pg_cast,pg_cast_source_target_index,148500,33843,33843,2605,2661,pg_catalog,pg_cast,pg_cast_source_target_index,886,151641
1654125806.937357,3501,3502,pg_catalog,pg_enum,pg_enum_oid_index,0,0,0,3501,3502,pg_catalog,pg_enum,pg_enum_oid_index,0,0
1654125806.937357,3501,3534,pg_catalog,pg_enum,pg_enum_typid_sortorder_index,0,0,0,3501,3534,pg_catalog,pg_enum,pg_enum_typid_sortorder_index,0,0
1654125806.937357,3501,3503,pg_catalog,pg_enum,pg_enum_typid_label_index,0,0,0,3501,3503,pg_catalog,pg_enum,pg_enum_typid_label_index,0,0
1654125806.937357,2615,2685,pg_catalog,pg_namespace,pg_namespace_oid_index,3542,3532,3490,2615,2685,pg_catalog,pg_namespace,pg_namespace_oid_index,848,4861
1654125806.937357,2615,2684,pg_catalog,pg_namespace,pg_namespace_nspname_index,12360,7543,7529,2615,2684,pg_catalog,pg_namespace,pg_namespace_nspname_index,937,17495
1654125806.937357,2607,2670,pg_catalog,pg_conversion,pg_conversion_oid_index,0,0,0,2607,2670,pg_catalog,pg_conversion,pg_conversion_oid_index,0,0
1654125806.937357,2607,2669,pg_catalog,pg_conversion,pg_conversion_name_nsp_index,0,0,0,2607,2669,pg_catalog,pg_conversion,pg_conversion_name_nsp_index,0,0
1654125806.937357,2607,2668,pg_catalog,pg_conversion,pg_conversion_default_index,0,0,0,2607,2668,pg_catalog,pg_conversion,pg_conversion_default_index,0,0
1654125806.937357,2608,2674,pg_catalog,pg_depend,pg_depend_reference_index,8073,8056,7654,2608,2674,pg_catalog,pg_depend,pg_depend_reference_index,1438,19841
1654125806.937357,2608,2673,pg_catalog,pg_depend,pg_depend_depender_index,2548,4000,3900,2608,2673,pg_catalog,pg_depend,pg_depend_depender_index,509,9728
1654125806.937357,1262,2672,pg_catalog,pg_database,pg_database_oid_index,8362,8361,8361,1262,2672,pg_catalog,pg_database,pg_database_oid_index,1048,13652
1654125806.937357,1262,2671,pg_catalog,pg_database,pg_database_datname_index,11034,11033,11033,1262,2671,pg_catalog,pg_database,pg_database_datname_index,1003,16263
1654125806.937357,2964,2965,pg_catalog,pg_db_role_setting,pg_db_role_setting_databaseid_rol_index,25348,0,0,2964,2965,pg_catalog,pg_db_role_setting,pg_db_role_setting_databaseid_rol_index,469,50227
1654125806.937357,1213,2697,pg_catalog,pg_tablespace,pg_tablespace_oid_index,2924,2924,2924,1213,2697,pg_catalog,pg_tablespace,pg_tablespace_oid_index,1026,4822
1654125806.937357,1213,2698,pg_catalog,pg_tablespace,pg_tablespace_spcname_index,0,0,0,1213,2698,pg_catalog,pg_tablespace,pg_tablespace_spcname_index,36,36
1654125806.937357,1261,2694,pg_catalog,pg_auth_members,pg_auth_members_role_member_index,0,0,0,1261,2694,pg_catalog,pg_auth_members,pg_auth_members_role_member_index,0,0
