# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
lithium;60;1682727343;2;5.94;0.00;10.83;12.02;1.02;70.19
lithium;60;1682727343;3;6.55;0.00;9.04;12.85;0.97;70.60
lithium;60;1682727403;-1;6.06;0.00;9.95;11.41;0.67;71.91
lithium;60;1682727403;0;5.64;0.00;8.12;11.25;0.67;74.32
lithium;60;1682727403;1;7.77;0.00;11.06;13.39;0.72;67.05
lithium;60;1682727403;2;7.87;0.00;13.32;13.99;0.66;64.17
lithium;60;1682727403;3;2.98;0.00;7.35;7.05;0.62;82.01
lithium;60;1682727463;-1;6.04;0.00;9.91;11.32;0.67;72.05
lithium;60;1682727463;0;4.60;0.00;7.44;8.63;0.67;78.66
lithium;60;1682727463;1;5.84;0.00;9.07;10.50;0.67;73.92
lithium;60;1682727463;2;6.79;0.00;12.95;13.09;0.66;66.52
lithium;60;1682727463;3;6.94;0.00;10.21;13.09;0.69;69.08
lithium;60;1682727523;-1;5.98;0.00;10.09;12.10;1.19;70.64
lithium;60;1682727523;0;6.57;0.00;8.29;12.85;1.17;71.13
lithium;60;1682727523;1;5.58;0.00;11.14;10.74;1.15;71.39
lithium;60;1682727523;2;7.85;0.00;12.16;15.24;1.25;63.49
lithium;60;1682727523;3;3.94;0.00;8.77;9.59;1.17;76.53
lithium;60;1682727583;-1;5.90;0.00;10.12;11.75;0.75;71.48
lithium;60;1682727583;0;5.67;0.00;8.77;11.58;0.79;73.19
lithium;60;1682727583;1;6.60;0.00;10.86;12.74;0.76;69.05
lithium;60;1682727583;2;6.13;0.00;10.56;12.44;0.72;70.15
lithium;60;1682727583;3;5.19;0.00;10.30;10.25;0.74;73.51
lithium;60;1682727643;-1;6.56;0.00;10.49;11.38;0.84;70.73
lithium;60;1682727643;0;7.77;0.00;10.98;11.10;0.80;69.35
lithium;60;1682727643;1;5.85;0.00;9.12;11.23;0.80;73.00
lithium;60;1682727643;2;6.08;0.00;11.10;11.77;0.89;70.16
lithium;60;1682727643;3;6.53;0.00;10.77;11.41;0.87;70.42
lithium;60;1682727703;-1;5.98;0.00;10.03;11.52;0.99;71.49
lithium;60;1682727703;0;4.41;0.00;9.20;8.77;0.97;76.66
lithium;60;1682727703;1;6.49;0.00;9.57;12.59;1.00;70.35
lithium;60;1682727703;2;6.33;0.00;10.89;11.81;1.00;69.96
lithium;60;1682727703;3;6.68;0.00;10.45;12.90;0.97;69.00
lithium;60;1682727763;-1;5.98;0.00;10.23;11.70;0.74;71.35
lithium;60;1682727763;0;5.38;0.00;10.39;10.85;0.72;72.66
lithium;60;1682727763;1;7.10;0.00;9.90;13.53;0.74;68.73
lithium;60;1682727763;2;5.36;0.00;11.06;10.77;0.77;72.04
lithium;60;1682727763;3;6.06;0.00;9.56;11.68;0.72;71.98
lithium;60;1682727823;-1;6.03;0.00;9.91;11.41;0.71;71.95
lithium;60;1682727823;0;4.96;0.00;7.93;10.02;0.68;76.40
lithium;60;1682727823;1;4.87;0.00;9.50;9.35;0.69;75.60
lithium;60;1682727823;2;7.29;0.00;10.47;13.61;0.75;67.87
lithium;60;1682727823;3;7.00;0.00;11.72;12.65;0.70;67.93
lithium;60;1682727883;-1;6.04;0.00;10.29;11.43;0.65;71.58
lithium;60;1682727883;0;5.95;0.00;9.76;11.45;0.62;72.22
lithium;60;1682727883;1;5.36;0.00;10.29;9.85;0.67;73.83
lithium;60;1682727883;2;8.42;0.00;11.80;15.34;0.67;63.77
lithium;60;1682727883;3;4.44;0.00;9.32;9.10;0.65;76.49
lithium;60;1682727943;-1;6.10;0.00;9.83;11.38;0.66;72.03
lithium;60;1682727943;0;5.06;0.00;10.73;9.59;0.64;73.99
lithium;60;1682727943;1;4.58;0.00;7.95;8.66;0.64;78.17
lithium;60;1682727943;2;9.72;0.00;11.57;17.53;0.71;60.48
lithium;60;1682727943;3;5.05;0.00;9.06;9.78;0.65;75.45
lithium;60;1682728003;-1;5.86;0.00;10.20;11.93;1.06;70.96
lithium;60;1682728003;0;5.44;0.00;10.59;11.21;1.04;71.72
lithium;60;1682728003;1;5.03;0.00;8.44;11.00;1.02;74.51
lithium;60;1682728003;2;7.92;0.00;12.31;15.21;1.16;63.39
lithium;60;1682728003;3;5.05;0.00;9.46;10.29;1.02;74.18
lithium;60;1682728063;-1;5.83;0.00;11.76;14.23;1.10;67.08
lithium;60;1682728063;0;4.39;0.00;11.25;12.13;1.08;71.14
lithium;60;1682728063;1;5.81;0.00;11.16;13.94;1.01;68.09
lithium;60;1682728063;2;7.96;0.00;14.93;18.04;1.16;57.91
lithium;60;1682728063;3;5.16;0.00;9.75;12.84;1.15;71.10
lithium;60;1682728123;-1;6.24;0.13;12.80;13.25;1.09;66.49
lithium;60;1682728123;0;6.33;0.03;13.41;12.54;1.12;66.58
lithium;60;1682728123;1;4.97;0.13;12.17;11.70;1.02;70.00
lithium;60;1682728123;2;7.06;0.07;13.93;13.56;1.10;64.29
lithium;60;1682728123;3;6.60;0.27;11.69;15.22;1.12;65.10
lithium;60;1682728183;-1;6.13;0.00;9.97;11.27;0.66;71.97
lithium;60;1682728183;0;5.61;0.00;10.06;11.41;0.62;72.30
lithium;60;1682728183;1;5.66;0.00;9.08;9.94;0.70;74.62
lithium;60;1682728183;2;7.97;0.00;11.97;14.24;0.64;65.19
lithium;60;1682728183;3;5.28;0.00;8.79;9.52;0.67;75.74
lithium;60;1682728243;-1;6.03;0.00;9.62;11.33;0.68;72.36
lithium;60;1682728243;0;5.85;0.00;8.81;11.22;0.69;73.43
lithium;60;1682728243;1;7.04;0.00;9.96;13.01;0.67;69.32
lithium;60;1682728243;2;6.23;0.00;10.69;11.81;0.69;70.58
lithium;60;1682728243;3;4.98;0.00;9.01;9.27;0.67;76.07
lithium;60;1682728303;-1;5.93;0.00;10.27;11.61;0.84;71.35
lithium;60;1682728303;0;5.03;0.00;9.38;9.73;0.84;75.03
lithium;60;1682728303;1;5.39;0.00;10.49;11.03;0.79;72.31
lithium;60;1682728303;2;8.26;0.00;12.29;15.69;0.91;62.86
lithium;60;1682728303;3;5.04;0.00;8.94;10.03;0.82;75.17
lithium;60;1682728363;-1;6.06;0.00;9.59;11.25;0.67;72.42
lithium;60;1682728363;0;6.95;0.00;9.58;12.56;0.70;70.21
lithium;60;1682728363;1;6.63;0.00;9.23;11.55;0.70;71.89
lithium;60;1682728363;2;5.90;0.00;11.74;11.42;0.67;70.26
lithium;60;1682728363;3;4.76;0.00;7.81;9.47;0.62;77.34
lithium;60;1682728423;-1;5.96;0.00;10.02;11.33;0.84;71.84
lithium;60;1682728423;0;5.61;0.00;8.87;10.46;0.85;74.21
lithium;60;1682728423;1;5.80;0.00;9.85;10.67;0.75;72.93
lithium;60;1682728423;2;6.40;0.00;11.48;12.64;0.94;68.54
lithium;60;1682728423;3;6.05;0.00;9.87;11.57;0.82;71.69
lithium;60;1682728483;-1;5.90;0.00;10.14;11.74;1.43;70.79
lithium;60;1682728483;0;6.39;0.00;8.98;13.17;1.40;70.07
lithium;60;1682728483;1;4.10;0.00;8.38;8.09;1.39;78.03
lithium;60;1682728483;2;8.35;0.00;13.31;16.08;1.39;60.87
lithium;60;1682728483;3;4.78;0.00;9.90;9.63;1.55;74.13
lithium;60;1682728543;-1;5.86;0.00;10.13;11.62;0.90;71.50
lithium;60;1682728543;0;5.04;0.00;8.60;9.80;0.80;75.76
lithium;60;1682728543;1;4.69;0.00;8.82;9.41;0.92;76.16
lithium;60;1682728543;2;9.70;0.00;12.19;18.58;0.99;58.53
lithium;60;1682728543;3;4.01;0.00;10.91;8.72;0.87;75.48
lithium;60;1682728603;-1;6.09;0.00;10.20;11.19;0.55;71.96
lithium;60;1682728603;0;5.35;0.00;8.18;10.03;0.60;75.84
lithium;60;1682728603;1;3.42;0.00;9.35;7.15;0.49;79.60
lithium;60;1682728603;2;7.16;0.00;12.30;12.57;0.55;67.42
lithium;60;1682728603;3;8.46;0.00;10.98;15.05;0.57;64.95
lithium;60;1682728663;-1;5.90;0.00;10.11;11.87;1.00;71.12
lithium;60;1682728663;0;5.42;0.00;8.85;11.05;1.00;73.68
lithium;60;1682728663;1;4.89;0.00;9.87;9.94;0.98;74.32
lithium;60;1682728663;2;6.65;0.00;10.79;12.38;0.99;69.19
lithium;60;1682728663;3;6.65;0.00;10.92;14.11;1.02;67.29
lithium;60;1682728723;-1;5.92;0.00;10.03;11.60;1.08;71.38
lithium;60;1682728723;0;5.74;0.00;10.38;11.09;1.03;71.76
lithium;60;1682728723;1;5.26;0.00;8.98;10.19;1.12;74.45
lithium;60;1682728723;2;5.69;0.00;10.22;11.43;1.05;71.61
lithium;60;1682728723;3;6.99;0.00;10.54;13.67;1.10;67.70
lithium;60;1682728783;-1;5.94;0.00;9.90;11.51;1.19;71.46
lithium;60;1682728783;0;4.50;0.00;9.02;9.42;1.10;75.97
lithium;60;1682728783;1;7.00;0.00;9.70;13.53;1.25;68.52
lithium;60;1682728783;2;6.27;0.00;10.75;11.96;1.17;69.85
lithium;60;1682728783;3;5.98;0.00;10.14;11.13;1.23;71.52
