ctime,relid,indexrelid,schemaname,relname,indexrelname,idx_scan,idx_tup_read,idx_tup_fetch,relid,indexrelid,schemaname,relname,indexrelname,idx_blks_read,idx_blks_hit
1719457505.902381,1261,2694,pg_catalog,pg_auth_members,pg_auth_members_role_member_index,0,0,0,1261,2694,pg_catalog,pg_auth_members,pg_auth_members_role_member_index,1,0
1719457505.902381,1261,2695,pg_catalog,pg_auth_members,pg_auth_members_member_role_index,0,0,0,1261,2695,pg_catalog,pg_auth_members,pg_auth_members_member_role_index,1,0
1719457505.902381,1214,1233,pg_catalog,pg_shdepend,pg_shdepend_reference_index,0,0,0,1214,1233,pg_catalog,pg_shdepend,pg_shdepend_reference_index,1,0
1719457505.902381,1214,1232,pg_catalog,pg_shdepend,pg_shdepend_depender_index,3755,0,0,1214,1232,pg_catalog,pg_shdepend,pg_shdepend_depender_index,5,7506
1719457505.902381,2396,2397,pg_catalog,pg_shdescription,pg_shdescription_o_c_index,3,0,0,2396,2397,pg_catalog,pg_shdescription,pg_shdescription_o_c_index,5,2
1719457505.902381,3602,3712,pg_catalog,pg_ts_config,pg_ts_config_oid_index,7292,7292,7292,3602,3712,pg_catalog,pg_ts_config,pg_ts_config_oid_index,2,10936
1719457505.902381,3602,3608,pg_catalog,pg_ts_config,pg_ts_config_cfgname_index,7292,7292,7292,3602,3608,pg_catalog,pg_ts_config,pg_ts_config_cfgname_index,2,10936
1719457505.902381,3603,3609,pg_catalog,pg_ts_config_map,pg_ts_config_map_index,0,0,0,3603,3609,pg_catalog,pg_ts_config_map,pg_ts_config_map_index,0,0
1719457505.902381,3600,3605,pg_catalog,pg_ts_dict,pg_ts_dict_oid_index,0,0,0,3600,3605,pg_catalog,pg_ts_dict,pg_ts_dict_oid_index,0,0
1719457505.902381,3600,3604,pg_catalog,pg_ts_dict,pg_ts_dict_dictname_index,0,0,0,3600,3604,pg_catalog,pg_ts_dict,pg_ts_dict_dictname_index,0,0
1719457505.902381,3601,3607,pg_catalog,pg_ts_parser,pg_ts_parser_oid_index,0,0,0,3601,3607,pg_catalog,pg_ts_parser,pg_ts_parser_oid_index,0,0
1719457505.902381,3601,3606,pg_catalog,pg_ts_parser,pg_ts_parser_prsname_index,0,0,0,3601,3606,pg_catalog,pg_ts_parser,pg_ts_parser_prsname_index,0,0
1719457505.902381,3764,3767,pg_catalog,pg_ts_template,pg_ts_template_oid_index,0,0,0,3764,3767,pg_catalog,pg_ts_template,pg_ts_template_oid_index,0,0
1719457505.902381,3764,3766,pg_catalog,pg_ts_template,pg_ts_template_tmplname_index,0,0,0,3764,3766,pg_catalog,pg_ts_template,pg_ts_template_tmplname_index,0,0
1719457505.902381,3079,3080,pg_catalog,pg_extension,pg_extension_oid_index,0,0,0,3079,3080,pg_catalog,pg_extension,pg_extension_oid_index,0,0
1719457505.902381,3079,3081,pg_catalog,pg_extension,pg_extension_name_index,0,0,0,3079,3081,pg_catalog,pg_extension,pg_extension_name_index,0,0
1719457505.902381,2328,112,pg_catalog,pg_foreign_data_wrapper,pg_foreign_data_wrapper_oid_index,0,0,0,2328,112,pg_catalog,pg_foreign_data_wrapper,pg_foreign_data_wrapper_oid_index,0,0
1719457505.902381,2328,548,pg_catalog,pg_foreign_data_wrapper,pg_foreign_data_wrapper_name_index,0,0,0,2328,548,pg_catalog,pg_foreign_data_wrapper,pg_foreign_data_wrapper_name_index,0,0
1719457505.902381,1417,113,pg_catalog,pg_foreign_server,pg_foreign_server_oid_index,0,0,0,1417,113,pg_catalog,pg_foreign_server,pg_foreign_server_oid_index,0,0
1719457505.902381,1417,549,pg_catalog,pg_foreign_server,pg_foreign_server_name_index,0,0,0,1417,549,pg_catalog,pg_foreign_server,pg_foreign_server_name_index,0,0
1719457505.902381,3256,3257,pg_catalog,pg_policy,pg_policy_oid_index,0,0,0,3256,3257,pg_catalog,pg_policy,pg_policy_oid_index,1,79
1719457505.902381,3256,3258,pg_catalog,pg_policy,pg_policy_polrelid_polname_index,0,0,0,3256,3258,pg_catalog,pg_policy,pg_policy_polrelid_polname_index,1,79
1719457505.902381,6000,6001,pg_catalog,pg_replication_origin,pg_replication_origin_roiident_index,0,0,0,6000,6001,pg_catalog,pg_replication_origin,pg_replication_origin_roiident_index,1,0
1719457505.902381,6000,6002,pg_catalog,pg_replication_origin,pg_replication_origin_roname_index,0,0,0,6000,6002,pg_catalog,pg_replication_origin,pg_replication_origin_roname_index,1,0
1719457505.902381,826,828,pg_catalog,pg_default_acl,pg_default_acl_oid_index,0,0,0,826,828,pg_catalog,pg_default_acl,pg_default_acl_oid_index,0,0
1719457505.902381,826,827,pg_catalog,pg_default_acl,pg_default_acl_role_nsp_obj_index,82,0,0,826,827,pg_catalog,pg_default_acl,pg_default_acl_role_nsp_obj_index,1,163
1719457505.902381,3394,3395,pg_catalog,pg_init_privs,pg_init_privs_o_c_o_index,3745,0,0,3394,3395,pg_catalog,pg_init_privs,pg_init_privs_o_c_o_index,2,3763
1719457505.902381,3596,3597,pg_catalog,pg_seclabel,pg_seclabel_object_index,3745,0,0,3596,3597,pg_catalog,pg_seclabel,pg_seclabel_object_index,1,7489
1719457505.902381,3592,3593,pg_catalog,pg_shseclabel,pg_shseclabel_object_index,3,0,0,3592,3593,pg_catalog,pg_shseclabel,pg_shseclabel_object_index,3,4
1719457505.902381,3456,3085,pg_catalog,pg_collation,pg_collation_oid_index,1858,474,474,3456,3085,pg_catalog,pg_collation,pg_collation_oid_index,3,3730
1719457505.902381,3456,3164,pg_catalog,pg_collation,pg_collation_name_enc_nsp_index,34,17,17,3456,3164,pg_catalog,pg_collation,pg_collation_name_enc_nsp_index,3,82
1719457505.902381,6243,6247,pg_catalog,pg_parameter_acl,pg_parameter_acl_oid_index,0,0,0,6243,6247,pg_catalog,pg_parameter_acl,pg_parameter_acl_oid_index,1,0
1719457505.902381,6243,6246,pg_catalog,pg_parameter_acl,pg_parameter_acl_parname_index,0,0,0,6243,6246,pg_catalog,pg_parameter_acl,pg_parameter_acl_parname_index,1,0
1719457505.902381,3350,3351,pg_catalog,pg_partitioned_table,pg_partitioned_table_partrelid_index,0,0,0,3350,3351,pg_catalog,pg_partitioned_table,pg_partitioned_table_partrelid_index,0,0
1719457505.902381,3541,3542,pg_catalog,pg_range,pg_range_rngtypid_index,113,0,0,3541,3542,pg_catalog,pg_range,pg_range_rngtypid_index,2,224
1719457505.902381,3541,2228,pg_catalog,pg_range,pg_range_rngmultitypid_index,113,0,0,3541,2228,pg_catalog,pg_range,pg_range_rngmultitypid_index,2,224
1719457505.902381,3576,3574,pg_catalog,pg_transform,pg_transform_oid_index,0,0,0,3576,3574,pg_catalog,pg_transform,pg_transform_oid_index,0,0
1719457505.902381,3576,3575,pg_catalog,pg_transform,pg_transform_type_lang_index,0,0,0,3576,3575,pg_catalog,pg_transform,pg_transform_type_lang_index,0,0
1719457505.902381,2224,5002,pg_catalog,pg_sequence,pg_sequence_seqrelid_index,39,39,39,2224,5002,pg_catalog,pg_sequence,pg_sequence_seqrelid_index,3,97
1719457505.902381,6104,6110,pg_catalog,pg_publication,pg_publication_oid_index,0,0,0,6104,6110,pg_catalog,pg_publication,pg_publication_oid_index,1,239
1719457505.902381,6104,6111,pg_catalog,pg_publication,pg_publication_pubname_index,0,0,0,6104,6111,pg_catalog,pg_publication,pg_publication_pubname_index,1,239
1719457505.902381,6237,6238,pg_catalog,pg_publication_namespace,pg_publication_namespace_oid_index,0,0,0,6237,6238,pg_catalog,pg_publication_namespace,pg_publication_namespace_oid_index,1,79
1719457505.902381,6237,6239,pg_catalog,pg_publication_namespace,pg_publication_namespace_pnnspid_pnpubid_index,95,0,0,6237,6239,pg_catalog,pg_publication_namespace,pg_publication_namespace_pnnspid_pnpubid_index,1,269
1719457505.902381,6106,6112,pg_catalog,pg_publication_rel,pg_publication_rel_oid_index,0,0,0,6106,6112,pg_catalog,pg_publication_rel,pg_publication_rel_oid_index,1,79
