ctime,relid,indexrelid,schemaname,relname,indexrelname,idx_scan,idx_tup_read,idx_tup_fetch,relid,indexrelid,schemaname,relname,indexrelname,idx_blks_read,idx_blks_hit
1683036397.593887,3601,3606,pg_catalog,pg_ts_parser,pg_ts_parser_prsname_index,0,0,0,3601,3606,pg_catalog,pg_ts_parser,pg_ts_parser_prsname_index,0,0
1683036397.593887,3764,3767,pg_catalog,pg_ts_template,pg_ts_template_oid_index,0,0,0,3764,3767,pg_catalog,pg_ts_template,pg_ts_template_oid_index,0,0
1683036397.593887,3764,3766,pg_catalog,pg_ts_template,pg_ts_template_tmplname_index,0,0,0,3764,3766,pg_catalog,pg_ts_template,pg_ts_template_tmplname_index,0,0
1683036397.593887,3079,3080,pg_catalog,pg_extension,pg_extension_oid_index,0,0,0,3079,3080,pg_catalog,pg_extension,pg_extension_oid_index,0,0
1683036397.593887,3079,3081,pg_catalog,pg_extension,pg_extension_name_index,0,0,0,3079,3081,pg_catalog,pg_extension,pg_extension_name_index,0,0
1683036397.593887,2328,112,pg_catalog,pg_foreign_data_wrapper,pg_foreign_data_wrapper_oid_index,0,0,0,2328,112,pg_catalog,pg_foreign_data_wrapper,pg_foreign_data_wrapper_oid_index,0,0
1683036397.593887,2328,548,pg_catalog,pg_foreign_data_wrapper,pg_foreign_data_wrapper_name_index,0,0,0,2328,548,pg_catalog,pg_foreign_data_wrapper,pg_foreign_data_wrapper_name_index,0,0
1683036397.593887,1417,113,pg_catalog,pg_foreign_server,pg_foreign_server_oid_index,0,0,0,1417,113,pg_catalog,pg_foreign_server,pg_foreign_server_oid_index,0,0
1683036397.593887,1417,549,pg_catalog,pg_foreign_server,pg_foreign_server_name_index,0,0,0,1417,549,pg_catalog,pg_foreign_server,pg_foreign_server_name_index,0,0
1683036397.593887,3256,3257,pg_catalog,pg_policy,pg_policy_oid_index,0,0,0,3256,3257,pg_catalog,pg_policy,pg_policy_oid_index,0,0
1683036397.593887,3256,3258,pg_catalog,pg_policy,pg_policy_polrelid_polname_index,0,0,0,3256,3258,pg_catalog,pg_policy,pg_policy_polrelid_polname_index,0,0
1683036397.593887,6000,6001,pg_catalog,pg_replication_origin,pg_replication_origin_roiident_index,0,0,0,6000,6001,pg_catalog,pg_replication_origin,pg_replication_origin_roiident_index,0,0
1683036397.593887,6000,6002,pg_catalog,pg_replication_origin,pg_replication_origin_roname_index,0,0,0,6000,6002,pg_catalog,pg_replication_origin,pg_replication_origin_roname_index,0,0
1683036397.593887,826,828,pg_catalog,pg_default_acl,pg_default_acl_oid_index,0,0,0,826,828,pg_catalog,pg_default_acl,pg_default_acl_oid_index,0,0
1683036397.593887,826,827,pg_catalog,pg_default_acl,pg_default_acl_role_nsp_obj_index,0,0,0,826,827,pg_catalog,pg_default_acl,pg_default_acl_role_nsp_obj_index,0,0
1683036397.593887,3394,3395,pg_catalog,pg_init_privs,pg_init_privs_o_c_o_index,0,0,0,3394,3395,pg_catalog,pg_init_privs,pg_init_privs_o_c_o_index,0,0
1683036397.593887,3596,3597,pg_catalog,pg_seclabel,pg_seclabel_object_index,0,0,0,3596,3597,pg_catalog,pg_seclabel,pg_seclabel_object_index,0,0
1683036397.593887,3592,3593,pg_catalog,pg_shseclabel,pg_shseclabel_object_index,0,0,0,3592,3593,pg_catalog,pg_shseclabel,pg_shseclabel_object_index,0,0
1683036397.593887,3456,3085,pg_catalog,pg_collation,pg_collation_oid_index,0,0,0,3456,3085,pg_catalog,pg_collation,pg_collation_oid_index,0,0
1683036397.593887,3456,3164,pg_catalog,pg_collation,pg_collation_name_enc_nsp_index,0,0,0,3456,3164,pg_catalog,pg_collation,pg_collation_name_enc_nsp_index,0,0
1683036397.593887,3350,3351,pg_catalog,pg_partitioned_table,pg_partitioned_table_partrelid_index,0,0,0,3350,3351,pg_catalog,pg_partitioned_table,pg_partitioned_table_partrelid_index,0,0
1683036397.593887,3541,3542,pg_catalog,pg_range,pg_range_rngtypid_index,2,0,0,3541,3542,pg_catalog,pg_range,pg_range_rngtypid_index,2,2
1683036397.593887,3541,2228,pg_catalog,pg_range,pg_range_rngmultitypid_index,2,0,0,3541,2228,pg_catalog,pg_range,pg_range_rngmultitypid_index,2,2
1683036397.593887,3576,3574,pg_catalog,pg_transform,pg_transform_oid_index,0,0,0,3576,3574,pg_catalog,pg_transform,pg_transform_oid_index,0,0
1683036397.593887,3576,3575,pg_catalog,pg_transform,pg_transform_type_lang_index,0,0,0,3576,3575,pg_catalog,pg_transform,pg_transform_type_lang_index,0,0
1683036397.593887,2224,5002,pg_catalog,pg_sequence,pg_sequence_seqrelid_index,0,0,0,2224,5002,pg_catalog,pg_sequence,pg_sequence_seqrelid_index,0,0
1683036397.593887,6104,6110,pg_catalog,pg_publication,pg_publication_oid_index,0,0,0,6104,6110,pg_catalog,pg_publication,pg_publication_oid_index,0,0
1683036397.593887,6104,6111,pg_catalog,pg_publication,pg_publication_pubname_index,0,0,0,6104,6111,pg_catalog,pg_publication,pg_publication_pubname_index,0,0
1683036397.593887,6106,6112,pg_catalog,pg_publication_rel,pg_publication_rel_oid_index,0,0,0,6106,6112,pg_catalog,pg_publication_rel,pg_publication_rel_oid_index,0,0
1683036397.593887,6106,6113,pg_catalog,pg_publication_rel,pg_publication_rel_prrelid_prpubid_index,0,0,0,6106,6113,pg_catalog,pg_publication_rel,pg_publication_rel_prrelid_prpubid_index,0,0
1683036397.593887,6102,6117,pg_catalog,pg_subscription_rel,pg_subscription_rel_srrelid_srsubid_index,0,0,0,6102,6117,pg_catalog,pg_subscription_rel,pg_subscription_rel_srrelid_srsubid_index,0,0
1683036397.593887,2613,2683,pg_catalog,pg_largeobject,pg_largeobject_loid_pn_index,0,0,0,2613,2683,pg_catalog,pg_largeobject,pg_largeobject_loid_pn_index,0,0
